epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.22444352799469663,0.05327338902756572,0.2485242635011673,177.7,254.7,8097.5
2,0.1021080666903368,0.009852573875170202,0.20227500796318054,178.5,256.0,8103.3
3,0.08909143444112282,0.03055535468146205,0.24881796538829803,177.5,254.8,8103.3
4,0.09846074602653071,0.03474023203669116,0.3047325611114502,176.0,254.2,8103.3
5,0.14732732458673803,0.007823722333265469,0.24532559514045715,176.1,257.0,8103.3
6,0.0911651358930106,0.029186585603877904,0.22036230564117432,177.9,258.5,8103.3
7,0.0892261174536243,0.00823526937527582,0.6088835597038269,177.3,254.7,8103.3
8,0.09176370574487853,0.03897381049968302,0.17364075779914856,175.4,255.2,8103.3
9,0.08646216431690246,0.05826114868409932,0.16219760477542877,176.9,258.0,8103.3
10,,0.006506119928611442,,177.5,254.7,8103.3
11,,0.004693381739333272,,175.7,255.9,8103.3
12,,0.004043125101947226,,176.8,257.4,8103.3
13,,0.003750717330183834,,177.6,257.0,8103.3
14,,0.0033820864186249674,,176.0,256.4,8103.3
15,,0.003273580149998888,,176.1,260.1,8103.3
16,,0.003338331460710615,,177.7,258.1,8103.3
17,,0.003407835187329911,,176.7,255.4,8103.3
18,,0.0040077344904420895,,176.3,255.6,8103.3
19,,0.004756790422070772,,181.8,267.2,8103.3
