epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.10799622531865061,0.5871374837756157,0.10201651602983475,162.0,207.7,8333.3
2,0.051116495210792603,0.6397729134178162,0.07522319257259369,160.9,205.8,8347.7
3,0.04665421619627279,0.6806989388465882,0.06337086856365204,159.8,223.2,8347.7
4,0.04566473252687257,0.7151883894085884,0.07123692333698273,161.1,213.3,8347.7
5,0.04721935304630663,0.7314572691857815,0.055733151733875275,161.2,206.1,8347.7
6,0.04505906770601101,0.7276896669304371,0.059045977890491486,160.2,207.8,8347.7
7,0.04404838570422426,0.7292874486100673,0.06138558313250542,161.6,209.3,8347.7
8,0.04376671245302429,0.7307123184156418,0.05959988757967949,161.1,206.8,8347.7
9,0.04264576432592783,0.7323304593455792,0.05708855390548706,160.4,205.8,8347.7
10,0.04751515159978695,0.7294965512001514,0.06842917203903198,161.4,205.3,8347.7
11,0.044923806889462715,0.7330144501173497,0.06091729924082756,161.8,205.6,8347.7
12,0.04256680073965456,0.7337662183666229,0.056303348392248154,160.9,205.9,8347.7
13,0.04197394640482578,0.7331944581627846,0.05366393178701401,167.4,215.5,8347.7
14,0.04176808091975057,0.7309841226649284,0.05863821506500244,160.7,204.6,8347.7
15,0.04062710584323738,0.7313017970764637,0.05492854863405228,159.8,203.3,8347.7
