epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.11345598224512081,0.547113371270895,0.12922342121601105,19.5,303.0,9237.6,25038.0,97,0,0,5,0,0,0,0
2,0.052713852702188736,0.5701038343822956,0.08397644013166428,9.1,369.8,9252.1,25038.0,97,0,0,0,0,0,0,0
3,0.04869964309804833,0.6180639564430713,0.06670485436916351,9.0,318.0,9252.1,25038.0,97,0,0,0,0,0,0,0
4,0.04595321407253595,0.6522609955787658,0.05629155784845352,12.3,307.7,9252.1,25038.0,97,0,0,0,0,0,0,0
5,0.04362934064504105,0.6904541073596477,0.05393560975790024,11.4,297.2,9252.1,25038.0,97,0,0,0,0,0,0,0
6,0.04344015603059346,0.6957291804349423,0.05956614390015602,9.4,343.1,9252.1,25038.0,97,0,0,0,0,0,0,0
7,0.04219412233334841,0.707536831753254,0.053457848727703094,9.3,352.6,9252.1,25038.0,97,0,0,0,0,0,0,0
8,0.04095549800807668,0.7174053623223304,0.05265386775135994,9.0,316.5,9252.1,25038.0,97,0,0,0,0,0,0,0
9,0.0405213319187619,0.7201676117122173,0.05205318331718445,8.8,367.8,9252.1,25038.0,97,0,0,0,0,0,0,0
10,0.03916342601602532,0.7231165045201778,0.051033735275268555,9.2,366.5,9252.1,25038.0,97,0,0,0,0,0,0,0
11,0.03881310164621196,0.7214584841918945,0.05273694917559624,9.6,295.8,9252.1,25038.0,97,0,0,0,0,0,0,0
12,0.042186134533246156,0.7207452105176448,0.05335194617509842,9.8,123.1,9252.1,25038.0,97,0,0,0,0,0,0,0
13,0.04048281496141067,0.7272376940321922,0.04859907552599907,16.8,124.0,9252.1,25038.0,97,0,0,0,0,0,0,0
14,0.03826808975529425,0.7259941074860096,0.05003049597144127,10.3,121.6,9252.1,25038.0,97,0,0,0,0,0,0,0
15,0.03892603631793838,0.7267669914984703,0.05360451713204384,10.0,127.7,9252.1,25038.0,97,0,0,0,0,0,0,0
