epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.08320657121686448,0.44900000183749944,0.119223952293396,2167.0,2244.9,2525.5
2,0.037789489561391935,0.5093750014733524,0.0948338508605957,2202.1,2251.4,2530.7
3,0.029868691816386857,0.5305000016037374,0.06810913234949112,2194.6,2289.6,2530.7
4,0.02869050155716968,0.6898750041648746,0.05666055157780647,2196.8,2289.1,2530.7
5,0.028452972059577534,0.6151250043213368,0.08143448829650879,2197.1,2300.4,2531.7
6,0.03177119884772141,0.5215000016205013,0.12599094212055206,2246.1,2271.9,2531.7
7,0.034689149258187,0.5348750034887344,0.11341474205255508,2193.8,2248.9,2531.7
8,0.03433483272060548,0.4628750026235357,0.10986693948507309,2157.9,2225.8,2531.7
9,0.029369909561045345,0.4982500027092174,0.07646674662828445,2175.5,2253.9,2531.7
