epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.07593404859000323,0.7582599978017807,0.08524495363235474,163.7,213.9,17506.2
2,0.010743385950597574,0.7630199990439415,0.04810209199786186,154.6,208.1,17521.3
3,0.00652228741507445,0.7636200058448315,0.03783382847905159,155.2,205.5,17521.3
4,0.007457614876329899,0.7631399972879886,0.034978415817022324,161.5,217.4,17521.3
5,0.0052706928477071376,0.763639994739294,0.025588499382138252,162.8,213.4,17521.3
6,0.004580558266975366,0.7625800091946126,0.023553157225251198,160.4,219.8,17521.3
7,0.004800978627493035,0.7639200091063977,0.02391163818538189,160.2,216.6,17521.3
8,0.0065929938169500355,0.7639399980986118,0.049877285957336426,157.8,211.6,17521.3
9,0.006577977658800629,0.7601600038647651,0.03416447341442108,160.4,216.3,17521.3
10,0.005299241821357638,0.7640599993050099,0.024903522804379463,161.8,215.9,17521.3
11,0.004989181711737599,0.7622600106430054,0.024394366890192032,158.9,218.2,17521.3
12,0.004431058187037706,0.76655999371171,0.02152489311993122,159.0,217.3,17521.3
13,0.005183139704262876,0.765939999051094,0.03938108682632446,159.6,213.3,17521.3
14,0.004752306034788489,0.7658199980092049,0.025573257356882095,159.4,212.6,17521.3
15,0.004519153811626745,0.7633200080502033,0.02859356999397278,160.5,215.7,17521.3
