epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.6268497361820571,0.054260000620484354,0.545187771320343,154.4,204.5,7426.5
2,0.38467212964077385,0.05506000022910535,0.4552838206291199,155.3,205.9,7432.3
3,0.30169729949260243,0.053119999409019944,0.4036174714565277,155.4,205.3,7432.3
4,0.2535506898955423,0.06073999859534204,0.3744982182979584,156.8,200.1,7432.4
5,0.22389166619704695,0.05941999934561551,0.36164769530296326,150.6,206.1,7432.4
6,0.1995321924285013,0.06323999992772937,0.3520597815513611,151.0,201.8,7432.9
7,0.18118952860941692,0.05983999965645373,0.3620268702507019,155.6,202.9,7432.9
8,0.1661408084387682,0.05405999962672591,0.3403887450695038,154.9,208.4,7432.9
9,0.14836164343417907,0.05665999958269298,0.3476621210575104,151.5,201.4,7432.9
10,0.1351413648499518,0.017059999845586718,0.3868562877178192,153.2,203.1,7432.9
11,0.12195969677093077,0.023680000377567484,0.34822219610214233,152.3,202.5,7432.9
12,0.11018373570119848,0.024339999455655924,0.29493340849876404,152.2,201.9,7432.9
13,0.10540564726962119,0.05420000061050057,0.2657581865787506,151.8,204.4,7432.9
14,0.09793046721238263,0.006319999996465631,0.2778048515319824,151.7,203.3,7432.9
