seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.39888435011770973,0.3623909868303685,18,736855,13.153302477827916
44,0.391193855535524,0.3523735625567328,12,736855,13.144999543266993
45,0.3942638314208971,0.3505347763524315,16,736855,13.09598794185246
46,0.3982126519972216,0.33101918390007284,100,736855,25.886306819754342
47,0.3908559913233674,0.3566178318624314,12,736855,13.20481768840303
