seed,val_ndcg,test_ndcg,best_epoch,minutes
43,0.7840165047762898,0.8169266761807464,54,10.113585245702415
44,0.8358787024243544,0.8768351137744901,58,10.732325310694675
45,0.7061339226770951,0.7195680595839926,84,14.011935118647914
46,0.8216849351925952,0.8599197354284963,38,8.035965237145623
47,0.8427036692513946,0.8968634781580829,54,9.937509232045462
