seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.7795345475059928,0.8329723222355381,18,736855,10.43378683027501
44,0.7759207734353732,0.8132640971522448,22,736855,11.323620587183784
45,0.7764099043586988,0.8072708198589067,16,736855,11.124026463615397
46,0.789308426160373,0.822046625657232,112,736855,23.440495635569096
47,0.7781571206411207,0.8295032721594059,22,736855,11.382781985153754
