split,activity,n_sample,dt_q,dt_uncapped_q,gap_used_q,gap_since_update_q,gap_since_interaction_q,preact_q,time_term_q
test,closure,25100,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[258.95, 288.0, 301.0, 312.0, 349.0]","[275.0, 311.0, 908.0, 3903.0, 37762.0]","[3721.9, 42883.25, 206389.5, 1171037.25, 2140016.95]","[-127.041339, -115.340525, -110.147774, -105.16025, -92.145023]","[1.092104, 1.170337, 1.203778, 1.231372, 1.31984]"
test,endpoint,3993,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[259.0, 289.0, 301.0, 312.0, 349.0]","[279.0, 310.0, 907.0, 5423.0, 88017.6]","[309.7, 506.0, 1645.0, 19118.0, 270226.2]","[-155.197198, -127.728775, -118.620117, -110.945038, -71.410463]","[1.092243, 1.172942, 1.203778, 1.231372, 1.31984]"
train_replay,closure,128957,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[264.0, 290.0, 300.0, 311.0, 340.2]","[281.0, 309.0, 906.0, 3593.0, 28860.8]","[2422.85, 24741.75, 89897.5, 312473.5, 1003518.0]","[-127.033301, -114.908325, -109.71656, -104.705276, -85.810522]","[1.106071, 1.175542, 1.201238, 1.228889, 1.299375]"
train_replay,endpoint,18422,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[264.0, 290.0, 300.0, 311.0, 340.0]","[279.0, 304.0, 614.0, 3033.5, 42104.85]","[307.0, 442.0, 1130.0, 10504.25, 127944.75]","[-154.942715, -127.407791, -118.370514, -110.292398, -78.066349]","[1.106071, 1.175542, 1.201238, 1.228889, 1.298907]"
val,closure,19770,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[265.0, 288.0, 300.0, 311.0, 337.0]","[281.0, 314.0, 1166.0, 4220.5, 39332.35]","[3221.15, 36117.25, 187084.0, 979437.75, 1754510.75]","[-128.393515, -116.204369, -110.611443, -105.460493, -92.522345]","[1.108818, 1.170337, 1.201238, 1.228889, 1.291848]"
val,endpoint,3758,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[266.0, 289.0, 300.0, 311.0, 334.0]","[279.0, 305.0, 617.0, 3578.0, 61547.4]","[310.0, 449.0, 1085.0, 9227.5, 154348.3]","[-152.079552, -129.042965, -119.560299, -110.833296, -76.733674]","[1.111558, 1.172942, 1.201238, 1.228889, 1.284748]"
