epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.15722614842257937,0.062439999732896684,0.1353054791688919,151.4,184.0,10012.0
2,0.023073882624811054,0.02450000018171966,0.08894162625074387,149.0,184.5,10012.0
3,0.017137478761450976,0.0430999996702373,0.06654942780733109,149.6,182.8,10039.1
4,0.012992093700687496,0.10097999887406826,0.05127546936273575,149.6,183.0,10039.1
5,0.011358322675472923,0.11468000022158027,0.05159591883420944,150.9,182.7,10039.1
6,0.010952294471540622,0.07511999956488609,0.057154495269060135,150.3,182.0,10039.1
7,0.009977035072385048,0.11636000055909157,0.06583955138921738,150.3,184.9,10039.1
8,0.01633876294125708,0.11450000182703138,0.048308901488780975,152.8,182.4,10039.1
9,0.009089754960898842,0.11130000111758709,0.05480178818106651,147.6,180.6,10039.1
10,0.009095376495233908,0.12189999951153993,0.05208059027791023,147.2,180.4,10039.1
11,0.01038032100174804,0.10883999971047044,0.06098810210824013,147.2,180.0,10124.3
12,0.009848614323085971,0.06283999950155615,0.05539408326148987,148.0,180.3,10124.3
13,0.0090477747500551,0.13275999937549232,0.04367981478571892,146.8,180.9,10124.3
14,0.010139729262196593,0.04661999980404973,0.05140699818730354,148.4,181.4,10124.3
15,0.011635757250977414,0.03475999978102744,0.05183381587266922,154.2,189.3,10124.3
16,0.011827955364572759,0.11146000095114111,0.05296850576996803,155.4,181.9,10124.3
17,0.008399608725567862,0.04576000093005598,0.05111664533615112,148.2,181.6,10124.3
18,0.013679883480832284,0.12635999790519475,0.04849715903401375,154.1,190.1,10124.3
19,0.008702760443509537,0.1175799996547401,0.055580150336027145,148.9,186.6,10124.3
20,0.010627665138822429,0.11535999987378716,0.05594737082719803,150.8,185.5,10397.6
21,0.009671321594897581,0.08279999996289611,0.06826191395521164,150.1,183.0,10397.6
22,0.00842814131316786,0.11828000040099025,0.05183668062090874,150.0,182.6,10397.6
23,0.008076857114970987,0.058660000276342036,0.06187136843800545,148.9,181.9,10397.6
