epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.29054648718055415,0.05948000051774085,0.2606904208660126,163.4,245.0,7426.5
2,0.08494998978412881,0.0549199993596971,0.22114823758602142,165.5,248.2,7432.3
3,0.0590314388617265,0.007080000026756897,0.21867313981056213,160.1,244.8,7432.3
4,0.06364838296205413,0.008480000062771142,0.20640751719474792,165.8,247.4,7432.4
5,0.047278881168030966,0.006039999922839925,0.18008136749267578,165.8,238.3,7432.4
6,0.043060832580893625,0.014260000096596778,0.16498899459838867,165.1,243.1,7432.9
7,0.03762860324385823,0.06728000057339668,0.1257513463497162,165.7,217.2,7432.9
8,0.02871614641376904,0.010839999851342291,0.11059493571519852,161.6,245.2,7432.9
9,0.02664677494642686,0.033319999636635185,0.10164891928434372,164.3,237.3,7432.9
10,0.022854283737132743,0.06275999976985157,0.08361189812421799,158.1,220.4,7432.9
11,0.10200593917041409,0.06106000056646764,0.13412447273731232,154.3,222.7,7432.9
12,0.036812981647648374,0.006320000014808029,0.07688014209270477,154.5,222.6,7432.9
13,0.02808670091385744,0.06183999965004623,0.08583680540323257,154.4,231.2,7432.9
14,0.02505453721601136,0.057740000279694795,0.08734477311372757,156.3,231.8,7432.9
15,0.02532448610100819,0.019620000194832683,0.1492903232574463,150.7,228.1,7432.9
