split,activity,n,n_capped,frac_capped,n_zero_gap_used,frac_zero_gap_used,n_zero_gap_global,n_first_update,n_first_interaction,mean_dt,mean_dt_uncapped,mean_log10_gap_used_pos,hist_dt,hist_log10_gap_update,hist_log10_gap_interaction,reservoir_rows,rows_seen
train_replay,endpoint,471683,4521,0.009584827097860215,2383,0.005052121869984714,0,29692,31556,0.0039815842614485475,0.031123096049358222,0.0,459568 2608 1339 920 671 479 450 365 303 236 223 4521,29692 0 0 438379 3612 0 0 0 0 0 0 0 0 0,31556 0 0 436115 4012 0 0 0 0 0 0 0 0 0,200000,802620
train_replay,closure,119048,335,0.0028139909952288153,1172,0.00984476849674081,0,1864,15125,0.001208164496913955,0.0034690642090039084,0.0,118100 188 124 79 39 45 42 39 24 18 15 335,1864 0 0 116105 1079 0 0 0 0 0 0 0 0 0,15125 0 0 22091 81832 0 0 0 0 0 0 0 0 0,200000,802620
val,endpoint,93744,680,0.007253797576378221,0,0.0,0,9339,9339,0.0035735284595305654,0.01284916583805218,0.0,91354 624 341 188 135 110 96 69 51 52 44 680,9339 0 0 83025 1379 1 0 0 0 0 0 0 0 0,9339 0 0 83009 1394 2 0 0 0 0 0 0 0 0,200000,802620
val,closure,10570,0,0.0,0,0.0,0,0,0,2.66421384170363e-05,2.66421384170363e-05,0.0,10567 2 0 0 0 0 0 0 0 1 0 0,0 0 0 10420 149 1 0 0 0 0 0 0 0 0,0 0 0 223 9832 515 0 0 0 0 0 0 0 0,200000,802620
test,endpoint,95718,601,0.006278860820326375,0,0.0,0,6538,6538,0.003020856819138645,0.00945083848291974,0.0,93663 537 259 188 109 82 77 65 55 41 41 601,6538 0 0 87410 1759 11 0 0 0 0 0 0 0 0,6538 0 0 87402 1760 18 0 0 0 0 0 0 0 0,200000,802620
test,closure,11857,0,0.0,0,0.0,0,0,0,9.05863245595804e-07,9.05863245595804e-07,0.0,11857 0 0 0 0 0 0 0 0 0 0 0,0 0 0 11621 231 5 0 0 0 0 0 0 0 0,0 0 0 181 7978 3698 0 0 0 0 0 0 0 0,200000,802620
