epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.16615467336084266,0.39208634573221207,0.4156087338924408,83.6,73.6,500.4,6012.0,739,0,0,6,0,0,0,0
2,0.1364776020483977,0.3258545760959387,0.4658088684082031,88.4,70.5,593.7,6012.0,739,0,0,0,0,0,0,0
3,0.14094357501024807,0.3449079042941332,0.37131500244140625,84.9,67.1,593.7,6012.0,739,0,0,1,0,0,0,0
4,0.13799366440639121,0.3088546685010195,0.452601820230484,86.4,73.4,593.7,6012.0,739,0,0,64,0,0,0,0
