epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.13636394179205305,0.5212689043498039,0.1537671834230423,15.9,115.9,9230.2,25028.0,97,0,0,2,0,0,0,0
2,0.06501536226840977,0.5328352664101124,0.1447315216064453,4.4,121.4,9244.6,25028.0,97,0,0,0,0,0,0,0
3,0.06146721751189109,0.5691249298143387,0.14284710586071014,3.6,124.7,9244.6,25028.0,97,0,0,0,0,0,0,0
4,0.06061069782554489,0.6225409640240669,0.1414523422718048,4.2,129.5,9244.6,25028.0,97,0,0,0,0,0,0,0
5,0.06022867401005681,0.647537918702364,0.1408010721206665,3.7,122.8,9244.6,25028.0,97,0,0,0,0,0,0,0
6,0.0596686242359508,0.6709190761649608,0.1417037546634674,4.0,125.1,9244.6,25028.0,97,0,0,0,0,0,0,0
7,0.05940795271206148,0.697737791339159,0.14074985682964325,5.4,134.6,9244.6,25028.0,97,0,0,0,0,0,0,0
8,0.058949389850202295,0.7172273709595204,0.13986696302890778,4.3,130.4,9244.6,25028.0,97,0,0,0,0,0,0,0
9,0.05858067037134441,0.7262704029643535,0.13986903429031372,5.1,137.0,9244.6,25028.0,97,0,0,0,0,0,0,0
10,0.05832209292146349,0.7294960953009129,0.13893713057041168,4.3,135.2,9244.6,25028.0,97,0,0,0,0,0,0,0
11,0.05838127582113153,0.7308787286090851,0.13899196684360504,4.0,138.7,9244.6,25028.0,97,0,0,0,0,0,0,0
12,0.05773234319364287,0.7316463150179386,0.13854873180389404,4.0,135.3,9244.6,25028.0,97,0,0,0,0,0,0,0
13,0.05765674685694508,0.731618370680809,0.13830070197582245,4.1,135.6,9244.6,25028.0,97,0,0,0,0,0,0,0
14,0.05741208590106251,0.7321519956660271,0.13800449669361115,3.8,139.9,9244.6,25028.0,97,0,0,0,0,0,0,0
