dataset,model,seed,epochs,best_track_epoch,best_track_val_mrr,parameter_count,commit_hash,train_edges,final_val_edges,final_test_edges,config_json,validation_mrr,test_mrr,final_val_loss,final_test_loss,final_eval_sec,final_eval_peak_gpu_mem_mb,test_hits10
tgbl-wiki,FaithfulEventTemporalSheaf,47,8,8,0.721974846355617,444686,09c27e8f3879cb2cebf51a3f945374c3edfeb766,110232,23621,23621,"{""bptt_steps"": 1, ""cache_warm_history"": false, ""candidate_chunk_size"": 1024, ""closure_hops"": 1, ""context_edges"": 50000, ""d"": 2, ""dataset"": ""tgbl-wiki"", ""delta_time_scale"": ""auto"", ""emb_in_head"": false, ""epochs"": 8, ""eval_only"": null, ""feedback_dim"": 16, ""grad_clip"": 1.0, ""hidden_channels"": 8, ""layers"": 2, ""learn_node_emb"": false, ""lr"": 0.0003, ""max_score_elements"": 4000000, ""min_epochs"": 4, ""model"": ""faithful"", ""no_delta_t"": true, ""no_dst_range"": false, ""no_memory_readout"": false, ""node_type_emb"": false, ""out"": ""results/event_bench/leakfree2/wiki_abl_nodelta_s47"", ""patience"": 5, ""predict_from_previous"": true, ""recurrency_decoder"": true, ""recurrency_symmetric"": false, ""recurrency_untyped"": false, ""relation_in_input"": false, ""reserve_gpu_mb"": null, ""save_checkpoint"": true, ""seed"": 47, ""sheaf_conditioning"": ""history"", ""sheaf_identity"": false, ""skip_final_eval"": false, ""temporal_d_model"": 64, ""test_edges_cap"": null, ""time_window"": 600.0, ""track_val_edges"": 8000, ""train_edges_cap"": null, ""train_loss"": ""softplus"", ""train_negatives_per_pos"": 32, ""val_edges_cap"": null, ""weight_decay"": 0.0}",0.7370099659018248,0.7252003429066817,0.09872052073478699,0.11293382942676544,1315.7,238.3,0.8492443166847612
