epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.10493929753291238,0.6821940296864509,0.10136277228593826,157.6,195.5,9099.1
2,0.050928439464919345,0.7027461898422241,0.06943382322788239,157.0,197.5,9099.1
3,0.04677752881627722,0.7105937836515903,0.06141441687941551,156.1,195.9,9099.1
4,0.043967917791961394,0.7202686764264107,0.06341933459043503,156.6,196.3,9099.1
5,0.0421847589025946,0.7202018296670913,0.06664536893367767,158.8,198.4,9099.1
6,0.041823848765151404,0.7212429338610172,0.0630263239145279,158.2,206.2,9099.1
7,0.04167323853321297,0.7248487747037411,0.057657480239868164,159.1,200.6,9099.1
8,0.042158793686821905,0.7229637531912326,0.05507085472345352,159.1,201.7,9099.1
9,0.045948476376991294,0.7238087371170521,0.10023357719182968,160.2,201.9,9791.2
10,0.0515238251153034,0.723511626060009,0.09747659415006638,161.0,201.2,9791.2
11,0.047839009798295105,0.7257720347261429,0.1007140502333641,160.5,207.9,9791.2
12,0.047310157371780924,0.7271974841320514,0.09783129394054413,159.7,200.8,9791.2
13,0.05125804904118641,0.723745197275877,0.10380250215530396,160.2,199.7,9791.2
14,0.04738991392641952,0.7240622986233234,0.08155419677495956,159.2,202.7,9791.2
15,0.04718006771902755,0.7191623827397823,0.09063736349344254,160.2,198.4,9791.2
