epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.19158561951172046,0.3722454693078995,0.41584262251853943,15.1,6.7,496.4,13012.0,739,0,0,7,0,0,0,0
2,0.1424842859859073,0.3505469949424267,0.400508314371109,13.6,6.7,562.2,13012.0,739,0,0,0,0,0,0,0
3,0.1465116652467254,0.12343223922327161,0.4953285753726959,15.2,6.5,562.2,13012.0,739,0,0,16,0,0,0,0
4,0.1496900315617031,0.19612730364203454,0.4274604022502899,14.4,6.7,562.2,13012.0,739,0,0,0,0,0,0,0
