epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.10622686136552728,0.6956990765072405,0.09384610503911972,704.0,671.6,709.8,1514.0,3104,0,0,299,0,0,0,0
2,0.08850560807840065,0.7062597549334169,0.0849154070019722,789.9,757.8,715.4,1514.0,3104,0,0,133,0,0,0,0
3,0.08645701278856135,0.7181133751384914,0.08948272466659546,1136.8,1480.7,715.4,1516.0,3104,0,0,137,0,0,0,0
4,0.08526467323319252,0.7181077616922558,0.09204957634210587,1913.6,1580.8,715.4,1516.0,3104,0,0,152,0,0,0,0
