epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.3719495237433821,0.3615695804387331,0.4450874626636505,929.1,792.9,7344.7
2,0.2544851742152657,0.3692249486550689,0.3952028155326843,899.9,783.9,7872.6
3,0.2341683852745402,0.3695016036182642,0.3825606107711792,871.5,756.8,7872.6
4,0.2349782299278374,0.3674935501918197,0.40325188636779785,863.1,756.8,8121.7
5,0.2341439110556043,0.36949016783088445,0.41226550936698914,857.3,759.3,8121.7
6,0.23372434914336168,0.36777678586542606,0.41237717866897583,831.3,736.1,8254.0
7,0.22977568786171146,0.369282321575284,0.4063912332057953,827.3,703.9,8354.4
8,0.22730617251779353,0.3689527891591191,0.42063581943511963,783.3,714.9,8354.4
9,0.22603961211958326,0.3685079856306315,0.4222312867641449,785.8,696.0,8354.4
10,0.22361134275569952,0.36780096527934075,0.42226642370224,784.2,692.1,8354.4
11,0.2241423400609117,0.3695705358475447,0.42630475759506226,784.8,702.1,8354.4
12,0.22308120268740153,0.3722594379141927,0.3990739583969116,781.1,701.8,8354.4
13,0.22371522127125495,0.3710374792173505,0.3910098969936371,782.2,700.3,8354.4
14,0.22270633823665462,0.37200883423686026,0.3851659893989563,792.1,721.8,8354.4
15,0.22637410284041015,0.3673991731345653,0.401722252368927,779.7,695.5,8354.4
16,0.22483929931501248,0.3652696393981576,0.41613197326660156,781.7,702.9,8354.4
17,0.22364808084037072,0.3666284250438213,0.4088882505893707,777.1,695.5,8354.4
18,0.22388887630873605,0.36817286415994166,0.42036083340644836,775.2,695.5,8354.4
19,0.223326805082703,0.367538492295146,0.40999433398246765,776.0,694.8,8354.4
20,0.22185354413730757,0.36899668289124965,0.4159351587295532,778.7,694.0,8354.4
