epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.08911043622207884,0.7495000040698051,0.09291721135377884,157.4,191.4,17703.7
2,0.009842831194780919,0.759159987925291,0.039548490196466446,153.9,190.1,17720.0
3,0.0063146760649218855,0.7600199902760982,0.035584770143032074,151.9,186.0,17720.0
4,0.005188972658325671,0.7662600019299984,0.0326855294406414,151.0,185.8,17720.0
5,0.006171775157373323,0.7636199960875512,0.028909187763929367,151.1,188.8,17720.0
6,0.004679785984359226,0.7621000009036064,0.026061033830046654,152.8,190.3,17720.0
7,0.004141291949128238,0.7647200120830536,0.0334487147629261,156.7,193.1,17720.0
8,0.004777961306045859,0.7640999971592426,0.031553469598293304,154.5,192.5,17720.0
9,0.00456125851915389,0.7638800000476837,0.03259631618857384,155.4,190.6,17720.0
10,0.006151186178761477,0.7657199953484535,0.03724663332104683,155.2,190.5,17720.0
