epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.18292459739106043,0.018700000132508575,0.201636403799057,144.6,192.1,7426.5
2,0.04947734236413119,0.010439999985601753,0.1461319476366043,142.8,190.9,7432.3
3,0.028160078717129573,0.0646200004479289,0.10314265638589859,143.1,193.9,7432.3
4,0.024202052304255112,0.06575999972827733,0.07138443738222122,143.2,191.0,7432.4
5,0.014739402275228379,0.040079999301955105,0.08368001133203506,145.0,190.2,7432.4
6,0.01363526630614485,0.056780000152885916,0.06991437077522278,143.7,190.9,7432.9
7,0.02688143323460708,0.06395999972075224,0.12115860730409622,143.0,191.8,7432.9
8,0.016634297053500707,0.06694000101618469,0.06641779094934464,144.1,190.8,7432.9
9,0.020488677090223954,0.06655999899715186,0.06204100698232651,143.8,191.7,7432.9
10,0.015709150915167162,0.07447999971076846,0.04566558077931404,143.7,192.0,7432.9
11,0.01358502964033004,0.09178000135794281,0.0776870846748352,143.4,192.3,7432.9
12,0.012714001283581768,0.0867399994878471,0.06595461070537567,143.6,191.4,7432.9
13,0.013620579672255079,0.0909199989463389,0.05056153982877731,143.1,190.6,7432.9
14,0.012512894494611085,0.06597999935045838,0.06082969158887863,143.8,191.9,7432.9
15,0.012366441905270425,0.03289999998472631,0.04940972849726677,143.3,194.6,7432.9
16,0.014831527516397894,0.06731999884225429,0.05496704578399658,143.7,192.1,7432.9
17,,0.8029400127148628,,143.8,193.5,7432.9
18,,0.8032800033390523,,144.1,191.8,7432.9
19,,0.8034000036787987,,143.7,192.1,7432.9
