split,activity,n,n_capped,frac_capped,n_zero_gap_used,frac_zero_gap_used,n_zero_gap_global,n_first_update,n_first_interaction,mean_dt,mean_dt_uncapped,mean_log10_gap_used_pos,hist_dt,hist_log10_gap_update,hist_log10_gap_interaction,reservoir_rows,rows_seen
train_replay,endpoint,127665,13255,0.10382642071045314,19,0.00014882700818548544,0,3503,7475,0.06599043069670135,0.11394987495488296,2.7780529539053527,57107 26484 9154 4469 3373 2855 2658 2452 2258 1973 1627 13255,3503 0 0 0 0 56433 47495 17940 2289 5 0 0 0 0,7475 0 0 0 0 38799 44813 27729 8616 233 0 0 0 0,200000,1389498
train_replay,closure,894276,284384,0.318004732319776,59,6.597515755762204e-05,0,3972,132309,0.15173560464014088,0.2299709681588689,2.7782598019140416,202258 32451 17601 21438 29542 41332 52011 57330 57128 52193 46608 284384,3972 0 0 0 0 342639 419514 119751 8390 10 0 0 0 0,132309 0 0 0 0 8339 90887 289709 333588 39444 0 0 0 0,200000,1389498
val,endpoint,26656,2719,0.1020033013205282,0,0.0,0,836,836,0.06436842037393059,0.11282377056548548,2.777995266193569,12131 5627 1935 928 636 573 473 459 425 391 359 2719,836 0 0 0 0 11339 9328 4193 931 29 0 0 0 0,836 0 0 0 0 8281 9253 5860 2208 218 0 0 0 0,200000,1389498
val,closure,136421,41841,0.3067049794386495,0,0.0,0,0,0,0.1403281091030884,0.22267475702237058,2.7782593051564626,41903 3948 1464 2585 3629 5091 6931 7844 7905 6882 6398 41841,0 0 0 0 0 50194 62515 21611 2069 32 0 0 0 0,0 0 0 0 0 1192 12858 39601 47611 35159 0 0 0 0,200000,1389498
test,endpoint,28587,3374,0.11802567600657642,0,0.0,0,916,916,0.06872537270697589,0.12653983572664299,2.7779580970034914,12907 5566 1913 1024 723 620 595 541 482 457 385 3374,916 0 0 0 0 11016 10329 5024 1198 104 0 0 0 0,916 0 0 0 0 7809 9930 6874 2714 344 0 0 0 0,200000,1389498
test,closure,175893,58357,0.33177556810106146,0,0.0,0,0,0,0.14886516396059302,0.233760153576867,2.7782368637492154,49510 4147 1246 2701 4037 6548 8805 10526 11050 9844 9122 58357,0 0 0 0 0 66768 80898 25480 2710 37 0 0 0 0,0 0 0 0 0 1357 15391 49774 60403 48968 0 0 0 0,200000,1389498
