epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.12064434887514901,0.5815428849482537,0.09630966186523438,23.7,119.5,9237.6,25036.0,97,0,0,4,0,0,0,0
2,0.05360916904029772,0.6404871667897701,0.06981746852397919,10.9,124.7,9252.1,25036.0,97,0,0,0,0,0,0,0
3,0.048084092470481225,0.6819516950953006,0.06431251019239426,9.7,189.8,9252.1,25036.0,97,0,0,0,0,0,0,0
4,0.04429507236351672,0.7122432837927342,0.055340565741062164,9.4,96.9,9252.1,25036.0,97,0,0,0,0,0,0,0
5,0.04341949461047182,0.7299703497672081,0.05578044429421425,9.2,98.6,9252.1,25036.0,97,0,0,0,0,0,0,0
6,0.041628688429818324,0.7316326687049866,0.05906102433800697,8.6,90.7,9252.1,25036.0,97,0,0,0,0,0,0,0
7,0.041960520756229296,0.7243936312782765,0.06623183935880661,8.4,95.5,9252.1,25036.0,97,0,0,0,0,0,0,0
8,0.04163025384864856,0.7328489325833321,0.05977138131856918,8.7,137.8,9252.1,25038.0,97,0,0,0,0,0,0,0
9,0.042174838761770236,0.7296041507148743,0.07899347692728043,9.5,107.7,9252.1,25038.0,97,0,0,0,0,0,0,0
10,0.04354492083345492,0.7299715838372708,0.06052191182971001,9.4,184.7,9252.1,25038.0,97,0,0,0,0,0,0,0
11,0.04181814355026815,0.7322731824362277,0.05954623967409134,9.9,108.7,9252.1,25038.0,97,0,0,0,0,0,0,0
12,0.041541296393447315,0.7346703354024887,0.05999789014458656,9.6,105.1,9252.1,25038.0,97,0,0,0,0,0,0,0
13,0.04127342380660096,0.7349127165794372,0.057865507900714874,17.6,160.4,9252.1,25038.0,97,0,0,0,0,0,0,0
14,0.039889805210927096,0.7332684900295734,0.06033403053879738,9.2,103.7,9252.1,25038.0,97,0,0,0,0,0,0,0
15,0.040100060662581136,0.7307541694521904,0.054600272327661514,9.5,106.0,9252.1,25038.0,97,0,0,0,0,0,0,0
