split,activity,n,n_capped,frac_capped,n_zero_gap_used,frac_zero_gap_used,n_zero_gap_global,n_first_update,n_first_interaction,mean_dt,mean_dt_uncapped,mean_log10_gap_used_pos,hist_dt,hist_log10_gap_update,hist_log10_gap_interaction,reservoir_rows,rows_seen
train_replay,endpoint,3180356,3180275,0.9999745311531162,6136,0.0019293437590005647,0,125128,136616,0.24999713705801715,4.568197214137467,2.7777874643505753,0 0 1 8 19 19 12 11 1 7 3 3180275,125128 0 0 0 863 1350307 1111187 529290 63581 0 0 0 0 0,136616 0 0 0 37 847584 1477471 641514 77134 0 0 0 0 0,200000,31377203
train_replay,closure,8097681,7531,0.0009300193475144303,9721,0.0012004671460878738,0,11488,29106,0.0019260448912538637,0.0025062980028357222,2.777234121196692,8036439 33325 8005 3313 2122 1933 1490 1242 965 806 510 7531,11488 0 0 0 8909 7312684 707453 56128 1019 0 0 0 0 0,29106 0 0 0 14 222575 2185733 4381500 1278753 0 0 0 0 0,200000,31377203
val,endpoint,2856301,2856301,1.0,0,0.0,0,7026,7026,0.25,4.630035374704523,2.7777723924897826,0 0 0 0 0 0 0 0 0 0 0 2856301,7026 0 0 0 0 1169436 1034880 540363 104596 0 0 0 0 0,7026 0 0 0 0 757948 1335703 636351 119273 0 0 0 0 0,200000,31377203
val,closure,7467686,6083,0.0008145762957896195,0,0.0,0,0,0,0.0019322451714151071,0.0023377881688706513,2.777479220670664,7413703 30499 6759 2830 1938 1566 1268 1024 808 711 497 6083,0 0 0 0 0 6760122 653296 53053 1215 0 0 0 0 0,0 0 0 0 0 169723 1742222 3960918 1594823 0 0 0 0 0,200000,31377203
test,endpoint,2871270,2871270,1.0,0,0.0,0,3097,3097,0.25,4.622730073204942,2.7779563917397874,0 0 0 0 0 0 0 0 0 0 0 2871270,3097 0 0 0 281 1198826 1044949 523266 100706 145 0 0 0 0,3097 0 0 0 95 769045 1363815 619783 115242 193 0 0 0 0,200000,31377203
test,closure,6903909,6138,0.0008890615446988076,0,0.0,0,0,0,0.0019877173097692775,0.002467464156739646,2.7769391440089404,6851246 29605 6613 2690 1807 1594 1243 1098 838 635 402 6138,0 0 0 0 7086 6252727 594147 48819 1130 0 0 0 0 0,0 0 0 0 64 178991 1776071 3575814 1355108 17861 0 0 0 0,200000,31377203
