split,activity,n_sample,dt_q,dt_uncapped_q,gap_used_q,gap_since_update_q,gap_since_interaction_q,preact_q,time_term_q
test,closure,25537,"[0.25, 0.25, 0.25, 0.25, 0.25]","[272.12309, 315.906677, 349.792908, 397.901062, 571.947485]","[4362.6, 46214.0, 220148.0, 1233914.0, 2160823.8]","[577.0, 606.0, 1246.0, 4839.0, 43829.0]","[4362.6, 46214.0, 220148.0, 1233914.0, 2160823.8]","[265.809845, 309.186157, 343.095276, 391.860992, 567.733948]","[2.485653, 4.801789, 6.381477, 8.132073, 8.701496]"
test,endpoint,4113,"[0.25, 0.25, 0.25, 0.25, 0.25]","[272.2117, 363.149628, 445.845093, 548.771545, 956.695789]","[598.6, 850.0, 2719.0, 29036.0, 268322.0]","[575.0, 604.0, 1234.0, 8397.0, 94463.8]","[615.0, 906.0, 3036.0, 31320.0, 275449.8]","[267.804626, 359.480347, 443.459595, 546.226379, 954.776746]","[0.908931, 1.134322, 2.056958, 4.334681, 6.58229]"
train_replay,closure,128531,"[0.25, 0.25, 0.25, 0.25, 0.25]","[268.925873, 314.039673, 348.121643, 398.255173, 588.129425]","[0.0, 8714.0, 64064.0, 260204.0, 953362.5]","[578.0, 605.0, 1223.0, 4788.0, 34805.3]","[3100.0, 26632.75, 94957.5, 325895.5, 1007701.35]","[264.10788, 309.184036, 343.208496, 393.640289, 584.204956]","[0.0, 3.143967, 5.131274, 6.551115, 7.869955]"
train_replay,endpoint,18402,"[0.25, 0.25, 0.25, 0.25, 0.25]","[267.389595, 358.718231, 454.688095, 572.3358, 996.946719]","[0.0, 767.0, 1792.5, 15686.0, 155274.25]","[577.0, 601.25, 1196.0, 4791.0, 51593.3]","[615.0, 838.0, 2149.0, 18800.5, 164415.5]","[263.374495, 355.317627, 452.710205, 570.392868, 995.049042]","[0.0, 1.065289, 1.7006, 3.72082, 6.02739]"
val,closure,19584,"[0.25, 0.25, 0.25, 0.25, 0.25]","[273.599268, 317.247971, 352.276596, 403.756393, 591.764456]","[3906.4, 40210.25, 198236.0, 1018310.75, 1761141.4]","[581.0, 606.0, 1787.0, 5976.0, 45577.9]","[3906.4, 40210.25, 198236.0, 1018310.75, 1761141.4]","[267.492845, 310.539215, 345.714645, 397.966545, 587.221234]","[2.383615, 4.661673, 6.275111, 7.936922, 8.493629]"
val,endpoint,3833,"[0.25, 0.25, 0.25, 0.25, 0.25]","[265.072003, 366.940063, 451.870697, 550.406555, 875.074329]","[596.0, 788.0, 2080.0, 22172.0, 217430.0]","[580.0, 602.0, 1206.0, 6594.5, 81436.4]","[615.0, 832.0, 2291.0, 23790.5, 227320.3]","[261.202161, 362.15451, 449.586426, 548.999634, 873.704297]","[0.906318, 1.083203, 1.825097, 4.064929, 6.368853]"
