epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.10440211785361939,0.6576312057888508,0.11142987012863159,159.2,211.1,8684.4
2,0.05029219093242871,0.6964217379033566,0.08164478838443756,158.2,201.2,8764.6
3,0.04709094207849085,0.7143444440472126,0.06690976768732071,159.2,200.0,8764.6
4,0.044742075015896374,0.7210616804599762,0.05630090460181236,158.7,201.4,9903.7
5,0.04478663690964278,0.7179250388741493,0.055640220642089844,159.5,200.6,9903.7
6,0.04560770445800934,0.7235794272685051,0.05817253142595291,158.5,199.5,9903.7
7,0.05134800539265588,0.7208894070112706,0.07803673297166824,159.4,201.2,9903.7
8,0.04808996151172623,0.7287594432497024,0.06754354387521744,157.4,199.2,9903.7
9,0.04674988972580003,0.7300821022760868,0.058550287038087845,157.7,200.0,9903.7
10,0.04414500150176668,0.7293365521860122,0.05553879216313362,157.4,199.9,9903.7
11,0.04386480754606195,0.7291413066577911,0.05663537606596947,157.8,200.4,9903.7
12,0.04299367640705146,0.73067269728899,0.05568058416247368,157.1,199.3,9903.7
13,0.04274790716770383,0.7303190895831585,0.05293634161353111,157.0,200.7,9903.7
14,0.042031545441636106,0.7275513263237476,0.05246546119451523,158.2,202.0,9903.7
15,0.04106653689109173,0.728070347135067,0.05351700261235237,158.7,200.4,9903.7
