epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.09813316788562794,0.5808329310786724,0.07599377632141113,11.2,126.3,9237.4,25034.0,97,0,0,2,0,0,0,0
2,0.05076148368648647,0.640886419671774,0.06291761249303818,10.7,95.6,9251.9,25034.0,97,0,0,0,0,0,0,0
3,0.04652946630550414,0.6881311942815781,0.05685553327202797,9.3,87.4,9251.9,25034.0,97,0,0,0,0,0,0,0
4,0.043995005779506005,0.7213640527319908,0.05992680415511131,9.7,89.9,9251.9,25034.0,97,0,0,0,0,0,0,0
5,0.042542801296204025,0.7299077613484859,0.05586833879351616,8.8,92.4,9251.9,25034.0,97,0,0,0,0,0,0,0
6,0.041405211702065986,0.7269220125091076,0.054000288248062134,10.7,91.1,9251.9,25034.0,97,0,0,0,0,0,0,0
7,0.04149504256501947,0.7279310443913937,0.05228131264448166,9.2,103.4,9251.9,25036.0,97,0,0,0,0,0,0,0
8,0.040863310274927275,0.7271486811172962,0.04877005144953728,9.7,100.1,9752.5,25036.0,97,0,0,0,0,0,0,0
9,0.043686750018489116,0.7327818213069439,0.05155864730477333,10.2,102.5,9752.5,25036.0,97,0,0,0,0,0,0,0
10,0.04072685420666773,0.7238684918415547,0.0636720135807991,9.3,99.7,10010.5,25036.0,97,0,0,0,0,0,0,0
11,0.041991366476742266,0.734112948924303,0.05061452463269234,10.0,100.2,10157.5,25036.0,97,0,0,0,0,0,0,0
12,0.041681568877598676,0.7326431143641472,0.045417461544275284,10.1,103.3,10157.5,25036.0,97,0,0,0,0,0,0,0
13,0.04026187551159834,0.735254310132265,0.04579736664891243,9.4,106.7,10157.5,25036.0,97,0,0,0,0,0,0,0
14,0.04001302301845292,0.7322626036047936,0.04810662195086479,10.0,99.1,10157.5,25036.0,97,0,0,0,0,0,0,0
15,0.04076985414764009,0.7334188500666619,0.04976150020956993,9.0,100.6,10157.5,25036.0,97,0,0,0,0,0,0,0
