tag,split,queries,snapshots,candidates,pad_masked,pos_nonfinite,pos_nan,pos_posinf,pos_neginf,neg_nan,neg_posinf,neg_neginf,queries_with_invalid_neg,queries_affected,transformed_scores,rr_tgb_raw,rr_guarded,rr_conservative,hits_guarded,state_nonfinite_snapshots,rec_nonfinite_snapshots,mrr_tgb_raw,mrr_guarded,mrr_conservative,hits10_guarded,parity_raw_vs_guarded,parity_guarded_vs_conservative
sw_diag_s46,val,523469,207,523469000,0,0,0,0,0,0,0,0,0,0,0,196426.53915773623,196426.53915773623,196426.53915773623,207463.0,0,0,0.3752400603621919,0.3752400603621919,0.3752400603621919,0.39632337349489655,True,True
sw_diag_s46,test,223471,125,223471000,0,0,0,0,0,0,0,0,0,0,0,98247.80144683484,98247.80144683484,98247.80144683484,106944.0,0,0,0.4396445241075345,0.4396445241075345,0.4396445241075345,0.4785587391652608,True,True
