dataset,model,seed,epochs,best_track_epoch,best_track_val_mrr,parameter_count,commit_hash,train_edges,final_val_edges,final_test_edges,config_json,validation_mrr,test_mrr,final_val_loss,final_test_loss,final_eval_sec,final_eval_peak_gpu_mem_mb
tkgl-icews,FaithfulEventTemporalSheaf,43,2,2,0.15154999990910292,655883,09c27e8f3879cb2cebf51a3f945374c3edfeb766,500000,30000,30000,"{""bptt_steps"": 1, ""cache_warm_history"": false, ""candidate_chunk_size"": 1024, ""closure_hops"": 1, ""context_edges"": 50000, ""d"": 2, ""dataset"": ""tkgl-icews"", ""epochs"": 2, ""eval_only"": null, ""feedback_dim"": 16, ""grad_clip"": 1.0, ""hidden_channels"": 8, ""layers"": 2, ""learn_node_emb"": false, ""lr"": 0.003, ""max_score_elements"": 4000000, ""min_epochs"": 1, ""model"": ""faithful"", ""no_dst_range"": false, ""no_memory_readout"": false, ""node_type_emb"": false, ""out"": ""/home/zhuowez1/project/neural-sheaf-diffusion/results/event_bench/smoke_icews"", ""patience"": null, ""recurrency_decoder"": true, ""recurrency_symmetric"": false, ""recurrency_untyped"": true, ""relation_in_input"": true, ""save_checkpoint"": false, ""seed"": 43, ""sheaf_conditioning"": ""history"", ""skip_final_eval"": false, ""temporal_d_model"": 64, ""test_edges_cap"": 30000, ""time_window"": null, ""track_val_edges"": 20000, ""train_edges_cap"": 500000, ""train_loss"": ""softplus"", ""train_negatives_per_pos"": 32, ""val_edges_cap"": 30000, ""weight_decay"": 0.0}",0.15756666639794906,0.15943333338002363,2.1187634468078613,1.9576363563537598,1606.4,5184.7
