epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.23163167495124234,0.19861579123288392,0.48232340812683105,43.4,32.3,498.6,6000.0,739,0,0,1,0,0,0,0
2,0.1650978503332893,0.21211168232113123,0.46558651328086853,42.4,19.3,545.3,6000.0,739,0,0,0,0,0,0,0
3,0.16339126173835322,0.2233870861709118,0.46150699257850647,27.3,19.1,545.3,6000.0,739,0,0,0,0,0,0,0
4,0.16344664187368424,0.2414106966763735,0.4582923948764801,27.0,17.4,545.3,6000.0,739,0,0,2,0,0,0,0
