tag,split,queries,snapshots,candidates,pad_masked,pos_nonfinite,pos_nan,pos_posinf,pos_neginf,neg_nan,neg_posinf,neg_neginf,queries_with_invalid_neg,queries_affected,transformed_scores,rr_tgb_raw,rr_guarded,rr_conservative,hits_guarded,state_nonfinite_snapshots,rec_nonfinite_snapshots,mrr_tgb_raw,mrr_guarded,mrr_conservative,hits10_guarded,parity_raw_vs_guarded,parity_guarded_vs_conservative
icews_coreoff_recon_s47,val,4802314,1411,421902591116,4705354,0,0,0,0,0,0,0,0,0,0,1395009.3983271162,1395009.3983271162,1395009.3983271162,2302513.0,0,0,0.2904869190825748,0.2904869190825748,0.2904869190825748,0.4794590691071013,True,True
icews_coreoff_recon_s47,test,4651378,1696,408642208612,4605578,0,0,0,0,0,0,0,0,0,0,1397902.499342232,1397902.499342232,1397902.499342232,2286969.0,0,0,0.30053513159804085,0.30053513159804085,0.30053513159804085,0.49167558517067417,True,True
