split,activity,n,n_capped,frac_capped,n_zero_gap_used,frac_zero_gap_used,n_zero_gap_global,n_first_update,n_first_interaction,mean_dt,mean_dt_uncapped,mean_log10_gap_used_pos,hist_dt,hist_log10_gap_update,hist_log10_gap_interaction,reservoir_rows,rows_seen
train_replay,endpoint,127665,124162,0.972560999490855,7475,0.0585516782203423,0,3503,7475,0.24321733878126434,123.24998075264557,3.630082689320824,3496 6 0 1 0 0 0 0 0 0 0 124162,3503 0 0 0 0 56433 47495 17940 2289 5 0 0 0 0,7475 0 0 0 0 38799 44813 27729 8616 233 0 0 0 0,200000,1389498
train_replay,closure,894276,890304,0.9955584182064597,132309,0.14795096815748157,0,3972,132309,0.24890210106068247,93.20560493305274,4.915647670262765,3964 7 1 0 0 0 0 0 0 0 0 890304,3972 0 0 0 0 342639 419514 119751 8390 10 0 0 0 0,132309 0 0 0 0 8339 90887 289709 333588 39444 0 0 0 0,200000,1389498
val,endpoint,26656,25820,0.9686374549819928,836,0.031362545018007205,0,836,836,0.24224808677857693,121.24190881055746,3.675158848172614,834 2 0 0 0 0 0 0 0 0 0 25820,836 0 0 0 0 11339 9328 4193 931 29 0 0 0 0,836 0 0 0 0 8281 9253 5860 2208 218 0 0 0 0,200000,1389498
val,closure,136421,136421,1.0,0,0.0,0,0,0,0.25,96.35075153947525,5.203039974081368,0 0 0 0 0 0 0 0 0 0 0 136421,0 0 0 0 0 50194 62515 21611 2069 32 0 0 0 0,0 0 0 0 0 1192 12858 39601 47611 35159 0 0 0 0,200000,1389498
test,endpoint,28587,27671,0.9679574631825655,916,0.0320425368174345,0,916,916,0.24208038212228597,123.48859942903334,3.7606467555991,914 2 0 0 0 0 0 0 0 0 0 27671,916 0 0 0 0 11016 10329 5024 1198 104 0 0 0 0,916 0 0 0 0 7809 9930 6874 2714 344 0 0 0 0,200000,1389498
test,closure,175893,175893,1.0,0,0.0,0,0,0,0.25,95.49582578897154,5.256150592963324,0 0 0 0 0 0 0 0 0 0 0 175893,0 0 0 0 0 66768 80898 25480 2710 37 0 0 0 0,0 0 0 0 0 1357 15391 49774 60403 48968 0 0 0 0,200000,1389498
