epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.15161190296010096,0.5438226658475399,0.15521010756492615,236.5,293.0,8231.7
2,0.0794478610005914,0.6104131110608578,0.14542511105537415,240.9,295.4,8246.1
3,0.07525732755965116,0.6486576124191284,0.13817313313484192,241.2,295.8,8246.1
4,0.07084308294769452,0.6854167283153534,0.13437317311763763,243.8,290.5,8246.1
5,0.06726646913709688,0.7164462228822708,0.13128535449504852,245.1,291.0,8246.1
6,0.06552282281752143,0.7241873075532913,0.12848611176013947,242.3,288.2,8246.1
7,0.06460761273165747,0.7274751692819595,0.12616780400276184,240.7,284.7,8246.1
8,0.06410390836167701,0.7287474484157562,0.12415242195129395,240.0,284.8,8246.1
9,0.06356528217010961,0.7300100335109234,0.1224731057882309,239.6,285.0,8246.1
10,0.0631690922250249,0.7303618030118942,0.12116243690252304,245.3,297.2,8246.1
11,0.06274341179856233,0.7303185432815552,0.1201922819018364,239.6,295.0,8246.1
12,0.062416209250080346,0.73042682041049,0.11940938234329224,241.8,297.6,8246.1
13,0.062178808055361925,0.7305281039905548,0.11891607940196991,235.0,293.2,8246.1
14,0.06194609901582708,0.7305536079549789,0.1184583529829979,227.2,270.1,8246.1
15,0.06167994576449297,0.7308711981165409,0.11788374930620193,188.9,237.6,8246.1
16,0.06154573801904917,0.7310192403721809,0.1177184209227562,189.5,236.7,8246.1
17,0.06121051571883109,0.7306636201190948,0.11714619398117065,188.8,229.5,8246.1
18,0.06104613511766098,0.7311578500795365,0.11695773154497147,188.9,235.4,8246.1
19,0.06085379068188521,0.7319861664259434,0.11666156351566315,192.3,238.2,8246.1
20,0.06063928162412984,0.7322197750532627,0.11628765612840652,188.5,236.2,8246.1
21,0.06061097952936377,0.7324181537866592,0.11630592495203018,188.7,236.6,8246.1
22,0.06045671717776936,0.7323408032560349,0.11603575944900513,189.1,234.3,8246.1
23,0.06032731330820492,0.7329836681759357,0.11576228588819504,178.3,224.0,8246.1
24,0.0601629979376282,0.7322703516280651,0.11574026197195053,177.5,223.3,8246.1
25,0.06008407239783175,0.7331954082083703,0.11543121188879013,181.7,227.3,8246.1
26,0.05998977669039551,0.7336103305983543,0.11529336124658585,178.4,227.2,8246.1
27,0.05993351530359716,0.73386202175498,0.11530890315771103,186.1,231.5,8246.1
28,0.05980716311201757,0.7334467605268955,0.11517007648944855,181.1,228.0,8246.1
29,0.059720742345160366,0.7328752412450313,0.11508326977491379,184.1,226.9,8246.1
30,0.05966403086346631,0.7338757362437248,0.1149878278374672,177.5,226.1,8246.1
31,0.0595476235244043,0.7341939716434479,0.11499862372875214,177.1,225.5,8246.1
32,0.05952888018242559,0.7345100898885727,0.11525697261095047,178.5,227.2,8246.1
33,0.05944822587985165,0.7338754388463498,0.11510013043880463,178.8,226.2,8246.1
34,0.05929137680831612,0.7344508203530311,0.1150699332356453,178.9,231.4,8246.1
35,0.059282511396675695,0.7341026395666599,0.11506537348031998,180.1,227.5,8246.1
36,0.0592199015069981,0.7345241041493416,0.11483223736286163,178.2,230.0,8246.1
37,0.059179186383832474,0.7345714207923413,0.11475365608930588,177.4,227.7,8246.1
38,0.059113611695261636,0.7346597982251644,0.11481626331806183,179.2,227.9,8246.1
39,0.05907785018183747,0.7344999248123169,0.11470524966716766,184.4,227.6,8246.1
40,0.059043276123702526,0.7343349089384079,0.11465779691934586,180.2,226.5,8246.1
