epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.11031586868861287,0.5670606265568733,0.08127554506063461,179.3,220.3,8333.3
2,0.05006216856238154,0.6393341967046261,0.06414293497800827,176.6,221.8,8347.7
3,0.046852674776899444,0.6619088351297379,0.061545711010694504,178.2,220.6,8347.7
4,0.04464814237789395,0.7026232329201698,0.06444071978330612,178.7,219.8,8347.7
5,0.04391795966159744,0.722840412043333,0.06527069956064224,176.7,222.1,8347.7
6,0.04366237871809719,0.7265433804059028,0.057267334312200546,180.5,225.4,8347.7
7,0.0443558506667614,0.7228481833255291,0.05829161778092384,176.8,223.2,8347.7
8,0.043501536544297156,0.7278595033752918,0.059777550399303436,175.6,225.4,8347.7
9,0.04324352412878238,0.7309322836744785,0.05608748644590378,174.8,221.2,8347.7
10,0.041600371384513134,0.7325338051378727,0.054766617715358734,175.0,221.8,8347.7
11,0.04086782305126952,0.7319197739100456,0.049855876713991165,171.0,214.8,8347.7
12,0.0398155840440202,0.7316876593506336,0.0521516315639019,170.1,217.8,8347.7
13,0.04016707045477383,0.7320916778695583,0.04987688735127449,169.9,220.7,8347.7
14,0.0407880017265063,0.7291019084191322,0.0634983703494072,170.8,215.3,8347.7
15,0.04016066407880832,0.7337327217042446,0.05087997391819954,171.6,215.0,8347.7
