tag,split,queries,snapshots,candidates,pad_masked,pos_nonfinite,pos_nan,pos_posinf,pos_neginf,neg_nan,neg_posinf,neg_neginf,queries_with_invalid_neg,queries_affected,transformed_scores,rr_tgb_raw,rr_guarded,rr_conservative,hits_guarded,state_nonfinite_snapshots,rec_nonfinite_snapshots,mrr_tgb_raw,mrr_guarded,mrr_conservative,hits10_guarded,parity_raw_vs_guarded,parity_guarded_vs_conservative
wiki_tsd_clock-global_s43,val,87621,2129,87533377,2,0,0,0,0,0,0,0,0,0,0,65535.74455170533,65535.74455170533,65535.74455170533,77028.0,0,0,0.7479456357688834,0.7479456357688834,0.7479456357688834,0.8791043243058171,True,True
wiki_tsd_clock-global_s43,test,23621,767,23597377,2,0,0,0,0,0,0,0,0,0,0,17944.920960861346,17944.920960861346,17944.920960861346,20196.0,0,0,0.759702000798499,0.759702000798499,0.759702000798499,0.8550019050844587,True,True
