seed,current_only,history,full_minus_control
43,0.8784309056276419,0.8181262278469402,-0.0603046777807017
44,0.9036853137659364,0.8777770479771481,-0.025908265788788354
45,0.7955362972911587,0.7230606005809352,-0.07247569671022347
46,0.8199103997728188,0.8599135604332172,0.04000316066039844
47,0.8794795695944043,0.8937877865406192,0.014308216946214869
