epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.3623908663770758,0.3607911228135228,0.4492355287075043,554.3,555.9,6554.5
2,0.2557784808813629,0.36481006760299206,0.4277098774909973,570.4,557.2,7191.9
3,0.23748200234109745,0.36329852393120526,0.43972522020339966,572.6,558.5,7468.8
4,0.2373789690883088,0.3709417275041342,0.4207719564437866,584.1,564.5,7551.3
5,0.23151242416492082,0.36809349602013824,0.3991919159889221,574.0,560.9,8788.4
6,0.23019428146456866,0.36719123735427855,0.4042133390903473,565.3,558.1,8788.4
7,0.22691337758661212,0.3684771786659956,0.40386033058166504,573.6,561.8,9007.0
8,0.22464147152701266,0.37016828130334617,0.4059774577617645,571.8,563.0,9007.0
9,0.22433177096054965,0.36749964916706085,0.4234486222267151,575.4,562.7,9007.0
10,0.22395085001406365,0.37001003613621,0.4155493676662445,573.6,561.5,9007.0
11,0.22344096597368107,0.37151721182614567,0.3951464891433716,569.0,544.8,9007.0
12,0.22166247254139498,0.369029039311409,0.4097099304199219,556.0,542.9,9007.0
13,0.2224085772816176,0.37343979891687634,0.39606812596321106,554.8,542.5,9007.0
14,0.22159997435440695,0.3728414736866951,0.3876458406448364,554.3,544.0,9007.0
15,0.2214478022117812,0.3708168077275157,0.39680206775665283,555.0,543.0,9007.0
16,0.22070434704927125,0.37064721722602845,0.3996694087982178,556.5,544.5,9007.0
17,0.2200257198226855,0.37563234395086764,0.3855380713939667,559.1,542.9,9007.0
18,0.22081205268439494,0.37229297309815884,0.3902103900909424,555.9,544.7,9007.0
19,0.22321734269310659,0.3697850424751639,0.41445523500442505,555.6,544.4,9007.0
20,0.22279048881920657,0.36664434588998557,0.4188016355037689,553.7,549.1,9007.0
