epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.4108603426108235,0.03309768235841766,0.6571096181869507,699.4,688.9,1620.5
2,0.3494899779334104,0.027611718680057674,0.7454144954681396,697.3,684.1,1703.7
3,0.3427496449391645,0.04366059000231325,0.5268269181251526,697.8,663.1,1703.7
4,0.37460260406920787,0.051964106264337895,0.582587480545044,674.2,669.1,1703.7
5,0.3364853331244978,0.028296690749842673,0.7210320830345154,700.0,686.8,1703.7
6,0.33176355411235553,0.05239277271684259,0.575922966003418,696.7,686.4,1703.7
7,0.33865025636733026,0.05160911603942513,0.5696378946304321,699.6,686.7,1703.7
8,0.3360591522677052,0.034623397982679306,0.5330966114997864,678.7,663.8,1703.7
9,0.3262264028023508,0.03320273599503562,0.8096431493759155,675.1,664.2,1703.7
10,0.32866299681757627,0.03738280911501497,0.7014435529708862,686.1,682.8,1703.7
11,0.3427108372736694,0.03898147678654641,0.7154282927513123,693.9,679.2,1703.7
