epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.29374312366149863,0.07307999959766864,0.3037070631980896,203.8,264.2,7453.1
2,0.10384287738374301,0.050019999800473454,0.25153371691703796,207.5,262.2,7467.0
3,0.06058499239841286,0.0004199999985023169,0.23096808791160583,202.2,261.1,7467.0
4,0.04748095435147383,0.07158000041767955,0.21370744705200195,200.7,252.7,7467.0
5,0.04654658287383464,0.061279999362379316,0.18585923314094543,204.7,260.9,7467.0
6,0.04247359634966266,0.012840000022631139,0.1896245777606964,201.6,262.9,7467.0
7,0.039100651895361285,0.064659999781698,0.21115776896476746,202.5,250.7,7467.5
8,0.04029210955284688,0.01207999990452081,0.2118658721446991,204.4,258.1,7467.5
9,0.040113465271281956,0.014200000102706254,0.7766891121864319,200.4,257.6,7467.8
10,0.04215706196822682,0.006199999955203385,0.25442415475845337,203.0,260.8,7927.7
