seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.7726232896214269,0.8161547719252614,18,547319,7.492034113562355
44,0.7776852565071318,0.8292638399080379,14,547319,7.5629497047513725
45,0.7970674132571148,0.8221937675815265,24,547319,7.977843284513801
46,0.7688890009726016,0.8132404372414208,16,547319,7.655317100510001
47,0.7901283808499389,0.8422431136000863,20,547319,7.59408583054319
