seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.7805694953990734,0.8339778116101514,18,736791,3.9234000157875317
46,0.45236584464790036,0.45402466929868135,2,736791,2.8245781029574575
47,0.7849794708815899,0.8367689666471063,22,736791,4.232646731939167
