seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.7805694953990734,0.8339778116101514,18,736791,7.757690857009341
44,0.7819308122329193,0.8234451275402953,20,736791,7.749423983072242
45,0.7785842401213321,0.8014377481843366,56,736791,11.073672715978075
