seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.7805694953990734,0.8339778116101514,18,736791,4.037510195715973
46,0.45236584464790036,0.45402466929868135,2,736791,2.8440436612814666
47,0.7861952011837166,0.8383170937566693,22,736791,4.289569577388465
