seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.7161124157276048,0.7408290786208888,36,736919,5.783950856762628
44,0.836735906667467,0.8890779079715216,62,736919,8.128681967314332
45,0.721434023529995,0.7118564737908076,16,736919,3.9128155633807182
46,0.6977375814412503,0.7214345043056832,24,736919,4.691694106192639
47,0.6688513138587939,0.7320074198648455,10,736919,3.358282727189362
