seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.7485357207550979,0.7720663600598346,14,736791,3.5970408751318854
44,0.7698219698263649,0.7985425889631667,26,736791,4.61738268736129
45,0.7518881188064451,0.761077893191428,36,736791,5.538128892953197
46,0.7746614047903574,0.8004420494445733,64,736791,7.9673612727473175
47,0.6560067106081184,0.6723365975987473,14,736791,3.554047488110761
