seed,val_ndcg,test_ndcg,best_epoch,minutes
44,0.8364755118125585,0.8786688380363926,56,7.787009473610669
45,0.7162485633399894,0.7218676488223563,90,11.184474351101866
46,0.8218882786260402,0.8599362727638543,38,6.153746561333537
47,0.8410576206863386,0.8922598493582753,56,7.875170359015465
