2026-09-21 14:31:40,2,0,59458
2026-09-21 14:31:40,3,15532,57534
2026-09-21 14:31:40,4,0,57810
2026-09-21 14:31:40,5,21548,55780
2026-09-21 14:31:40,6,0,59098
2026-09-21 14:31:40,7,51090,29018
2026-09-21 14:41:46,0,25548,26060
2026-09-21 14:41:46,1,0,58586
2026-09-21 14:41:46,2,0,59458
2026-09-21 14:41:46,3,15532,57534
2026-09-21 14:41:46,4,0,57810
2026-09-21 14:41:46,5,21548,55780
2026-09-21 14:41:46,6,0,59098
2026-09-21 14:41:46,7,51090,29018
2026-09-21 14:51:51,0,25548,26060
2026-09-21 14:51:51,1,0,58586
2026-09-21 14:51:51,2,0,59458
2026-09-21 14:51:51,3,15532,57534
2026-09-21 14:51:51,4,0,57810
2026-09-21 14:51:51,5,21548,55780
2026-09-21 14:51:51,6,0,59098
2026-09-21 14:51:51,7,51090,29018
2026-09-21 15:01:57,0,25548,26060
2026-09-21 15:01:57,1,0,58586
2026-09-21 15:01:57,2,0,59458
2026-09-21 15:01:57,3,15532,57534
2026-09-21 15:01:57,4,0,57810
2026-09-21 15:01:57,5,21548,55780
2026-09-21 15:01:57,6,0,59098
2026-09-21 15:01:57,7,51090,29018
2026-09-21 15:12:03,0,25548,26060
2026-09-21 15:12:03,1,0,58586
2026-09-21 15:12:03,2,0,59458
2026-09-21 15:12:03,3,15532,57534
2026-09-21 15:12:03,4,0,57810
2026-09-21 15:12:03,5,21548,55780
2026-09-21 15:12:03,6,0,59098
2026-09-21 15:12:03,7,51090,29018
2026-09-21 15:22:08,0,25548,26060
2026-09-21 15:22:08,1,0,58586
2026-09-21 15:22:08,2,0,59458
2026-09-21 15:22:08,3,15532,57534
2026-09-21 15:22:08,4,0,57810
2026-09-21 15:22:08,5,21548,55780
2026-09-21 15:22:08,6,0,59098
2026-09-21 15:22:08,7,51090,29018
2026-09-21 15:32:13,0,25548,26060
2026-09-21 15:32:13,1,0,58586
2026-09-21 15:32:13,2,0,59458
2026-09-21 15:32:13,3,15532,57534
2026-09-21 15:32:13,4,0,57810
2026-09-21 15:32:13,5,21548,55780
2026-09-21 15:32:13,6,0,59098
2026-09-21 15:32:13,7,51090,29018
2026-09-21 15:42:19,0,25548,26060
2026-09-21 15:42:19,1,0,58586
2026-09-21 15:42:19,2,0,59458
2026-09-21 15:42:19,3,15532,57534
2026-09-21 15:42:19,4,0,57810
2026-09-21 15:42:19,5,21548,55780
2026-09-21 15:42:19,6,0,59098
2026-09-21 15:42:19,7,51090,29018
2026-09-21 15:52:25,0,25548,26060
2026-09-21 15:52:25,1,0,58586
2026-09-21 15:52:25,2,0,59458
2026-09-21 15:52:25,3,15532,57534
2026-09-21 15:52:25,4,0,57810
2026-09-21 15:52:25,5,21548,55780
2026-09-21 15:52:25,6,0,59098
2026-09-21 15:52:25,7,51090,29018
2026-09-21 16:02:30,0,25548,26060
2026-09-21 16:02:30,1,0,58586
2026-09-21 16:02:30,2,0,59458
2026-09-21 16:02:30,3,15532,57534
2026-09-21 16:02:30,4,0,57810
2026-09-21 16:02:30,5,21548,55780
2026-09-21 16:02:30,6,0,59098
2026-09-21 16:02:30,7,51090,29018
2026-09-21 16:12:36,0,25548,26060
2026-09-21 16:12:36,1,0,58586
2026-09-21 16:12:36,2,0,59458
2026-09-21 16:12:36,3,15532,57534
2026-09-21 16:12:36,4,0,57810
2026-09-21 16:12:36,5,21548,55780
2026-09-21 16:12:36,6,0,59098
2026-09-21 16:12:36,7,51090,29018
2026-09-21 16:22:41,0,25548,26060
2026-09-21 16:22:41,1,0,58586
2026-09-21 16:22:41,2,0,59458
2026-09-21 16:22:41,3,15532,57534
2026-09-21 16:22:41,4,0,57810
2026-09-21 16:22:41,5,21548,55780
2026-09-21 16:22:41,6,0,59098
2026-09-21 16:22:41,7,51090,29018
2026-09-21 16:32:46,0,25548,26060
2026-09-21 16:32:46,1,0,58586
2026-09-21 16:32:46,2,0,59458
2026-09-21 16:32:46,3,15532,57534
2026-09-21 16:32:46,4,0,57810
2026-09-21 16:32:46,5,21548,55780
2026-09-21 16:32:46,6,0,59098
2026-09-21 16:32:46,7,51090,29018
2026-09-21 16:42:52,0,25548,26060
2026-09-21 16:42:52,1,0,29764
2026-09-21 16:42:52,2,0,59458
2026-09-21 16:42:52,3,15532,57534
2026-09-21 16:42:52,4,0,57810
2026-09-21 16:42:52,5,21548,55780
2026-09-21 16:42:52,6,0,59098
2026-09-21 16:42:52,7,51090,29018
2026-09-21 16:52:57,0,25548,26060
2026-09-21 16:52:57,1,0,29764
2026-09-21 16:52:57,2,0,59458
2026-09-21 16:52:57,3,15532,57534
2026-09-21 16:52:57,4,0,57810
2026-09-21 16:52:57,5,21548,55780
2026-09-21 16:52:57,6,0,59098
2026-09-21 16:52:57,7,51090,29018
2026-09-21 17:03:02,0,25548,26060
2026-09-21 17:03:02,1,0,29764
2026-09-21 17:03:02,2,0,59458
2026-09-21 17:03:02,3,15532,57534
2026-09-21 17:03:02,4,0,57810
2026-09-21 17:03:02,5,21548,55780
2026-09-21 17:03:02,6,0,59098
2026-09-21 17:03:02,7,51090,29018
2026-09-21 17:13:08,0,25548,26060
2026-09-21 17:13:08,1,0,29764
2026-09-21 17:13:08,2,0,59458
2026-09-21 17:13:08,3,15532,57534
2026-09-21 17:13:08,4,0,57810
2026-09-21 17:13:08,5,21548,55780
2026-09-21 17:13:08,6,0,59098
2026-09-21 17:13:08,7,51090,29018
2026-09-21 17:23:13,0,25548,26060
2026-09-21 17:23:13,1,0,29764
2026-09-21 17:23:13,2,0,59458
2026-09-21 17:23:13,3,15532,57534
2026-09-21 17:23:13,4,0,57810
2026-09-21 17:23:13,5,21548,55780
2026-09-21 17:23:13,6,0,59098
2026-09-21 17:23:13,7,51090,29018
2026-09-21 17:33:19,0,25548,26060
2026-09-21 17:33:19,1,0,29764
2026-09-21 17:33:19,2,0,59458
2026-09-21 17:33:19,3,15532,57534
2026-09-21 17:33:19,4,0,57810
2026-09-21 17:33:19,5,21552,55780
2026-09-21 17:33:19,6,0,59098
2026-09-21 17:33:19,7,51090,29018
2026-09-21 17:43:24,0,25548,26060
2026-09-21 17:43:24,1,0,29764
2026-09-21 17:43:24,2,0,59458
2026-09-21 17:43:24,3,15532,57534
2026-09-21 17:43:24,4,0,57810
2026-09-21 17:43:24,5,21548,55780
2026-09-21 17:43:24,6,0,59098
2026-09-21 17:43:24,7,51090,29018
2026-09-21 17:53:29,0,25548,26060
2026-09-21 17:53:29,1,0,29764
2026-09-21 17:53:29,2,0,59458
2026-09-21 17:53:29,3,15532,57534
2026-09-21 17:53:29,4,0,57810
2026-09-21 17:53:29,5,21548,55780
2026-09-21 17:53:29,6,0,59098
2026-09-21 17:53:29,7,51090,29018
2026-09-21 18:03:35,0,25548,26060
2026-09-21 18:03:35,1,0,29764
2026-09-21 18:03:35,2,0,59458
2026-09-21 18:03:35,3,15532,57534
2026-09-21 18:03:35,4,0,57810
2026-09-21 18:03:35,5,21548,55780
2026-09-21 18:03:35,6,0,59098
2026-09-21 18:03:35,7,51090,29018
2026-09-21 18:13:41,0,25548,26060
2026-09-21 18:13:41,1,0,29764
2026-09-21 18:13:41,2,0,59458
2026-09-21 18:13:41,3,15532,57534
2026-09-21 18:13:41,4,0,57810
2026-09-21 18:13:41,5,21548,55780
2026-09-21 18:13:41,6,0,59098
2026-09-21 18:13:41,7,51090,29018
2026-09-21 18:23:46,0,25548,26060
2026-09-21 18:23:46,1,0,29764
2026-09-21 18:23:46,2,0,59458
2026-09-21 18:23:46,3,15532,57534
2026-09-21 18:23:46,4,0,57810
2026-09-21 18:23:46,5,21548,55780
2026-09-21 18:23:46,6,0,59098
2026-09-21 18:23:46,7,51090,29018
2026-09-21 18:33:52,0,25548,26060
2026-09-21 18:33:52,1,0,29764
2026-09-21 18:33:52,2,0,59458
2026-09-21 18:33:52,3,15532,57534
2026-09-21 18:33:52,4,0,57810
2026-09-21 18:33:52,5,21548,55780
2026-09-21 18:33:52,6,0,59098
2026-09-21 18:33:52,7,51090,29018
2026-09-21 18:43:57,0,25548,26060
2026-09-21 18:43:57,1,0,29764
2026-09-21 18:43:57,2,0,59458
2026-09-21 18:43:57,3,15532,28362
2026-09-21 18:43:57,4,0,57810
2026-09-21 18:43:57,5,21548,55780
2026-09-21 18:43:57,6,0,59098
2026-09-21 18:43:57,7,51090,29018
2026-09-21 18:54:02,0,25548,26060
2026-09-21 18:54:02,1,0,29764
2026-09-21 18:54:02,2,0,59458
2026-09-21 18:54:02,3,15532,28362
2026-09-21 18:54:02,4,0,57810
2026-09-21 18:54:02,5,21548,55780
2026-09-21 18:54:02,6,0,59098
2026-09-21 18:54:02,7,51090,29018
2026-09-21 19:04:07,0,25548,26060
2026-09-21 19:04:07,1,0,29764
2026-09-21 19:04:07,2,0,59458
2026-09-21 19:04:07,3,15532,28362
2026-09-21 19:04:07,4,0,57810
2026-09-21 19:04:07,5,21548,55780
2026-09-21 19:04:07,6,0,59098
2026-09-21 19:04:07,7,51090,29018
2026-09-21 19:14:13,0,25548,26060
2026-09-21 19:14:13,1,0,29764
2026-09-21 19:14:13,2,0,59458
2026-09-21 19:14:13,3,15532,28362
2026-09-21 19:14:13,4,0,57810
2026-09-21 19:14:13,5,21548,55780
2026-09-21 19:14:13,6,0,59098
2026-09-21 19:14:13,7,51090,29018
2026-09-21 19:24:18,0,25548,26060
2026-09-21 19:24:18,1,0,29764
2026-09-21 19:24:18,2,0,59458
2026-09-21 19:24:18,3,15532,28362
2026-09-21 19:24:18,4,0,57810
2026-09-21 19:24:18,5,21548,55780
2026-09-21 19:24:18,6,0,59098
2026-09-21 19:24:18,7,51090,29018
2026-09-21 19:34:23,0,25548,26060
2026-09-21 19:34:23,1,0,29764
2026-09-21 19:34:23,2,0,59458
2026-09-21 19:34:23,3,15532,28362
2026-09-21 19:34:23,4,0,57810
2026-09-21 19:34:23,5,21548,55780
2026-09-21 19:34:23,6,0,59098
2026-09-21 19:34:23,7,51090,29018
2026-09-21 19:44:28,0,25548,26060
2026-09-21 19:44:28,1,0,29764
2026-09-21 19:44:28,2,0,59458
2026-09-21 19:44:28,3,15532,28362
2026-09-21 19:44:28,4,0,57810
2026-09-21 19:44:28,5,21548,55780
2026-09-21 19:44:28,6,0,59098
2026-09-21 19:44:28,7,51090,29018
2026-09-21 19:54:33,0,25548,26060
2026-09-21 19:54:33,1,0,29764
2026-09-21 19:54:33,2,0,59458
2026-09-21 19:54:33,3,15532,28362
2026-09-21 19:54:33,4,0,57810
2026-09-21 19:54:33,5,21548,55780
2026-09-21 19:54:33,6,0,59098
2026-09-21 19:54:33,7,51090,29018
2026-09-21 20:04:39,0,25548,26060
2026-09-21 20:04:39,1,0,29764
2026-09-21 20:04:39,2,0,59458
2026-09-21 20:04:39,3,15532,28362
2026-09-21 20:04:39,4,0,57810
2026-09-21 20:04:39,5,21548,55780
2026-09-21 20:04:39,6,0,59098
2026-09-21 20:04:39,7,51090,29018
2026-09-21 20:14:44,0,25548,26060
2026-09-21 20:14:44,1,0,29764
2026-09-21 20:14:44,2,0,59458
2026-09-21 20:14:44,3,15532,28362
2026-09-21 20:14:44,4,0,57810
2026-09-21 20:14:44,5,21548,55780
2026-09-21 20:14:44,6,0,59098
2026-09-21 20:14:44,7,51090,29018
2026-09-21 20:24:49,0,25548,26060
2026-09-21 20:24:49,1,0,29764
2026-09-21 20:24:49,2,0,59458
2026-09-21 20:24:49,3,15532,28364
2026-09-21 20:24:49,4,0,57810
2026-09-21 20:24:49,5,21548,55780
2026-09-21 20:24:49,6,0,59098
2026-09-21 20:24:49,7,51090,29018
2026-09-21 20:34:54,0,25548,26060
2026-09-21 20:34:54,1,0,29764
2026-09-21 20:34:54,2,0,59458
2026-09-21 20:34:54,3,15532,28364
2026-09-21 20:34:54,4,0,57810
2026-09-21 20:34:54,5,21548,55780
2026-09-21 20:34:54,6,0,59098
2026-09-21 20:34:54,7,51090,29018
2026-09-21 20:45:00,0,25548,26060
2026-09-21 20:45:00,1,0,29764
2026-09-21 20:45:00,2,0,59458
2026-09-21 20:45:00,3,15532,28364
2026-09-21 20:45:00,4,0,57810
2026-09-21 20:45:00,5,21548,55780
2026-09-21 20:45:00,6,0,59098
2026-09-21 20:45:00,7,51090,29018
2026-09-21 20:55:05,0,25548,26060
2026-09-21 20:55:05,1,0,29764
2026-09-21 20:55:05,2,0,59458
2026-09-21 20:55:05,3,15532,28364
2026-09-21 20:55:05,4,0,57810
2026-09-21 20:55:05,5,21548,55780
2026-09-21 20:55:05,6,0,59098
2026-09-21 20:55:05,7,51090,29018
2026-09-21 21:05:10,0,25548,26060
2026-09-21 21:05:10,1,0,29764
2026-09-21 21:05:10,2,0,59458
2026-09-21 21:05:10,3,15532,28364
2026-09-21 21:05:10,4,0,57810
2026-09-21 21:05:10,5,21548,55780
2026-09-21 21:05:10,6,0,59098
2026-09-21 21:05:10,7,51090,29018
2026-09-21 21:15:16,0,25548,26060
2026-09-21 21:15:16,1,0,29764
2026-09-21 21:15:16,2,0,59458
2026-09-21 21:15:16,3,15532,28364
2026-09-21 21:15:16,4,0,57810
2026-09-21 21:15:16,5,21548,55780
2026-09-21 21:15:16,6,0,59098
2026-09-21 21:15:16,7,51090,29018
2026-09-21 21:25:21,0,25548,26060
2026-09-21 21:25:21,1,0,29764
2026-09-21 21:25:21,2,0,59458
2026-09-21 21:25:21,3,15532,28364
2026-09-21 21:25:21,4,0,57810
2026-09-21 21:25:21,5,21548,55780
2026-09-21 21:25:21,6,0,59098
2026-09-21 21:25:21,7,51090,29018
2026-09-21 21:35:26,0,25548,26060
2026-09-21 21:35:26,1,0,29764
2026-09-21 21:35:26,2,0,59458
2026-09-21 21:35:26,3,15532,28364
2026-09-21 21:35:26,4,0,57810
2026-09-21 21:35:26,5,21548,55780
2026-09-21 21:35:26,6,0,59098
2026-09-21 21:35:26,7,51090,29018
2026-09-21 21:45:31,0,25548,26060
2026-09-21 21:45:31,1,0,29764
2026-09-21 21:45:31,2,0,59458
2026-09-21 21:45:31,3,15532,28364
2026-09-21 21:45:31,4,0,57810
2026-09-21 21:45:31,5,21548,55780
2026-09-21 21:45:31,6,0,59098
2026-09-21 21:45:31,7,51090,29018
2026-09-21 21:55:37,0,25548,26060
2026-09-21 21:55:37,1,0,29764
2026-09-21 21:55:37,2,0,59458
2026-09-21 21:55:37,3,15532,28364
2026-09-21 21:55:37,4,0,57810
2026-09-21 21:55:37,5,21548,55780
2026-09-21 21:55:37,6,0,59098
2026-09-21 21:55:37,7,51090,29018
2026-09-21 22:05:41,0,25548,26060
2026-09-21 22:05:41,1,0,29764
2026-09-21 22:05:41,2,0,59458
2026-09-21 22:05:41,3,15532,28364
2026-09-21 22:05:41,4,0,57810
2026-09-21 22:05:41,5,21548,55780
2026-09-21 22:05:41,6,0,59098
2026-09-21 22:05:41,7,51090,29018
2026-09-21 22:15:46,0,25548,26060
2026-09-21 22:15:46,1,0,29764
2026-09-21 22:15:46,2,0,59458
2026-09-21 22:15:46,3,15532,0
2026-09-21 22:15:46,4,0,57810
2026-09-21 22:15:46,5,21548,55780
2026-09-21 22:15:46,6,0,59098
2026-09-21 22:15:46,7,51090,29018
2026-09-21 22:25:51,0,25548,26060
2026-09-21 22:25:51,1,0,29764
2026-09-21 22:25:51,2,0,59458
2026-09-21 22:25:51,3,15532,0
2026-09-21 22:25:51,4,0,57810
2026-09-21 22:25:51,5,21548,55780
2026-09-21 22:25:51,6,0,59098
2026-09-21 22:25:51,7,51090,29018
2026-09-21 22:35:56,0,25548,26060
2026-09-21 22:35:56,1,0,29764
2026-09-21 22:35:56,2,0,59458
