epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.0719980170569366,0.03762500044179615,0.4518791437149048,496.5,470.5,708.4
2,0.07149736891626628,0.030250000362168065,0.4268181324005127,494.8,471.8,713.2
3,0.037530442500777916,0.03700000010849908,0.46131280064582825,490.6,489.6,713.2
4,0.046782588131947744,0.045625000369967895,0.4271930158138275,510.6,471.3,713.6
5,0.11039320276285283,0.02987500009080395,0.46743813157081604,506.8,463.3,713.6
6,0.13348984121766402,0.029000000298838133,0.5211970210075378,493.6,465.1,713.6
7,0.0624478272613042,0.0332500003061723,0.7143828272819519,499.4,475.2,713.6
8,0.08566873116657174,0.03250000039243605,0.6554355025291443,491.0,459.3,713.6
9,0.0791880640576949,0.04887500050128438,1.3347188234329224,497.0,463.3,1036.3
10,0.06135584272844672,0.06587500056251884,1.3158994913101196,501.2,458.7,1045.6
11,0.11547678678640316,0.05775000069104135,0.4615859091281891,500.7,462.1,1090.9
12,0.12016611360763342,0.04262500046961941,0.5828028321266174,510.7,459.3,1090.9
13,0.10443632385862958,0.022750000244937837,6.596837997436523,502.9,465.3,1090.9
14,1.0197771043290238,0.012625000102445483,1.8781719207763672,509.6,457.1,1178.6
15,0.2556361711054632,0.024625000188942068,0.8145899772644043,497.1,472.5,1286.5
