tag,split,queries,snapshots,candidates,pad_masked,pos_nonfinite,pos_nan,pos_posinf,pos_neginf,neg_nan,neg_posinf,neg_neginf,queries_with_invalid_neg,queries_affected,transformed_scores,rr_tgb_raw,rr_guarded,rr_conservative,hits_guarded,state_nonfinite_snapshots,rec_nonfinite_snapshots,mrr_tgb_raw,mrr_guarded,mrr_conservative,hits10_guarded,parity_raw_vs_guarded,parity_guarded_vs_conservative
tsd,val,6000,144,5994000,0,0,0,0,0,0,0,0,0,0,0,3762.213533575797,3762.213533575797,3762.213533575797,4927.0,0,0,0.6270355889292996,0.6270355889292996,0.6270355889292996,0.8211666666666667,True,True
tsd,test,4000,97,3996000,0,0,0,0,0,0,0,0,0,0,0,2105.282973345436,2105.282973345436,2105.282973345436,2997.0,0,0,0.526320743336359,0.526320743336359,0.526320743336359,0.74925,True,True
