epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.15320292088959442,0.22608102014660836,0.32125529646873474,5224.2,4947.9,5622.3
2,0.1422530421768409,0.23947186609655619,0.2531278133392334,5360.0,4928.0,5622.3
3,0.1417186459363907,0.2467879154662291,0.30700626969337463,5066.5,4668.0,5622.3
4,0.1450494002557091,0.24282611484378577,0.3106955587863922,5008.2,4684.4,5622.3
5,0.14377737122169076,0.2344738126426935,0.29329660534858704,4978.5,4692.9,5622.3
6,0.1417932750425933,0.2490329197694858,0.27257058024406433,5247.0,5010.2,5622.3
7,0.14109195895405524,0.2319789251377185,0.2588126063346863,5692.6,5333.5,5691.2
8,0.1441218338612992,0.2480290607030193,0.24955272674560547,5803.9,5312.5,5691.2
9,0.1444394195471084,0.2505278734182318,0.2762518525123596,5879.7,5359.1,5691.2
10,0.1423561642252709,0.23830087776730458,0.24270902574062347,5820.7,5608.2,7044.9
