epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.0960769873659656,0.7174762477688491,0.09109833091497421,834.8,439.5,55.6,1514.0,3104,0,0,145,0,0,0,0
2,0.08933521543692982,0.7269309717491269,0.09131002426147461,415.3,289.8,58.5,1514.0,3104,0,0,61,0,0,0,0
3,0.09004674710052703,0.7430405478030443,0.09003740549087524,474.9,383.3,58.5,1516.0,3104,0,0,46,0,0,0,0
