epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.07516850966351982,0.7540999988842011,0.08284828811883926,315.4,327.0,8224.5
2,0.012258262558821209,0.7581400006747245,0.05442395061254501,312.5,329.1,8839.4
3,0.007647694561307376,0.7619200136566162,0.040071915835142136,314.5,325.3,9509.1
4,0.006226674691602892,0.7652599978709221,0.03065667487680912,317.9,326.6,9509.1
5,0.005224281962371754,0.7666600041902065,0.02400660514831543,316.1,330.3,10480.0
6,0.0060098930238270945,0.7675200014984608,0.025000886991620064,316.4,330.2,10480.0
7,0.004592311401062702,0.7671399982249737,0.024455130100250244,314.6,327.2,10480.0
8,0.005213265453360746,0.76682000233531,0.025248924270272255,315.1,325.6,10480.0
9,0.00559143316979539,0.7689799938869476,0.02720504067838192,316.3,327.5,10480.0
10,0.004076229111405508,0.769139987899065,0.021236602216959,313.9,332.4,10480.0
11,0.0036967495831717948,0.7671999954235553,0.02221665158867836,316.9,325.6,10480.0
12,0.0036675261395356182,0.7664800010156632,0.02305551990866661,314.2,326.7,10480.0
13,0.00428334039479152,0.7682599956560134,0.025697175413370132,312.7,329.9,10480.0
14,0.0034352694305458237,0.7724599924850464,0.025368260219693184,312.0,326.3,10480.0
15,0.003200335814189926,0.7660600115680695,0.02448195219039917,314.0,323.1,10480.0
