split,activity,n_sample,dt_q,dt_uncapped_q,gap_used_q,gap_since_update_q,gap_since_interaction_q,preact_q,time_term_q
test,closure,25537,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[577.0, 606.0, 1246.0, 4839.0, 43829.0]","[577.0, 606.0, 1246.0, 4839.0, 43829.0]","[4362.6, 46214.0, 220148.0, 1233914.0, 2160823.8]","[-128.267029, -91.851089, -76.847633, -43.583214, -27.655516]","[0.740909, 0.765901, 1.191047, 2.211301, 4.11697]"
test,endpoint,4113,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[559.0, 602.0, 1214.0, 7803.0, 91345.6]","[575.0, 604.0, 1234.0, 8397.0, 94463.8]","[615.0, 906.0, 3036.0, 31320.0, 275449.8]","[-211.863409, -120.852379, -82.724152, -48.476151, -24.477052]","[0.725039, 0.762495, 1.173956, 2.610371, 4.770775]"
train_replay,closure,128531,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[576.0, 605.0, 1220.0, 4785.0, 34798.0]","[578.0, 605.0, 1223.0, 4788.0, 34805.3]","[3100.0, 26632.75, 94957.5, 325895.5, 1007701.35]","[-129.430267, -91.433212, -75.76519, -41.64278, -26.041713]","[0.740034, 0.76505, 1.177185, 2.202097, 3.912409]"
train_replay,endpoint,18402,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[562.0, 600.0, 1190.5, 4211.0, 49797.9]","[577.0, 601.25, 1196.0, 4791.0, 51593.3]","[615.0, 838.0, 2149.0, 18800.5, 164415.5]","[-216.672297, -118.031967, -81.883064, -50.047888, -24.353122]","[0.727703, 0.760787, 1.161195, 2.09793, 4.230377]"
val,closure,19584,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[581.0, 606.0, 1787.0, 5976.0, 45577.9]","[581.0, 606.0, 1787.0, 5976.0, 45577.9]","[3906.4, 40210.25, 198236.0, 1018310.75, 1761141.4]","[-133.194716, -91.980658, -75.739868, -43.294033, -27.211544]","[0.744398, 0.765901, 1.439438, 2.385949, 4.151709]"
val,endpoint,3833,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[562.0, 600.0, 1200.0, 5999.0, 80044.8]","[580.0, 602.0, 1206.0, 6594.5, 81436.4]","[615.0, 832.0, 2291.0, 23790.5, 227320.3]","[-198.15108, -116.760071, -82.663902, -49.272652, -23.775677]","[0.727703, 0.760787, 1.166375, 2.389154, 4.65296]"
