split,activity,n,n_capped,frac_capped,n_zero_gap_used,frac_zero_gap_used,n_zero_gap_global,n_first_update,n_first_interaction,mean_dt,mean_dt_uncapped,mean_log10_gap_used_pos,hist_dt,hist_log10_gap_update,hist_log10_gap_interaction,reservoir_rows,rows_seen
train_replay,endpoint,2374141,0,0.0,41273,0.01738439292358794,0,382887,384705,0.010375039877823114,0.010375039877823114,0.0,2373216 925 0 0 0 0 0 0 0 0 0 0,382887 0 0 1981827 9427 0 0 0 0 0 0 0 0 0,384705 0 0 1978574 10862 0 0 0 0 0 0 0 0 0,200000,6477842
train_replay,closure,428260,0,0.0,1818,0.004245084761593424,0,1818,1818,0.012034739932230108,0.012034739932230108,0.0,427986 274 0 0 0 0 0 0 0 0 0 0,1818 0 0 424989 1453 0 0 0 0 0 0 0 0 0,1818 0 0 214424 212018 0 0 0 0 0 0 0 0 0,200000,6477842
val,endpoint,1613946,0,0.0,0,0.0,0,216363,216363,0.010656950113649448,0.010656950113649448,0.0,1613354 592 0 0 0 0 0 0 0 0 0 0,216363 0 0 1381878 15705 0 0 0 0 0 0 0 0 0,216363 0 0 1381236 16347 0 0 0 0 0 0 0 0 0,200000,6477842
val,closure,222249,0,0.0,0,0.0,0,0,0,0.012050474465694086,0.012050474465694086,0.0,222133 116 0 0 0 0 0 0 0 0 0 0,0 0 0 220959 1290 0 0 0 0 0 0 0 0 0,0 0 0 33419 188830 0 0 0 0 0 0 0 0 0,200000,6477842
test,endpoint,1604472,0,0.0,0,0.0,0,305272,305272,0.010975598720082682,0.010975598720082682,0.0,1603929 543 0 0 0 0 0 0 0 0 0 0,305272 0 0 1277981 21219 0 0 0 0 0 0 0 0 0,305272 0 0 1277482 21718 0 0 0 0 0 0 0 0 0,200000,6477842
test,closure,234774,0,0.0,0,0.0,0,0,0,0.011999631238663431,0.011999631238663431,0.0,234621 153 0 0 0 0 0 0 0 0 0 0,0 0 0 233666 1108 0 0 0 0 0 0 0 0 0,0 0 0 29426 205348 0 0 0 0 0 0 0 0 0,200000,6477842
