seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.8539141267815423,0.8532375845462353,98,736919,218.088339550669
46,0.8684669563145321,0.8665994930447876,50,736919,143.83690473378326
47,0.8369260631820472,0.8360983448819187,60,736919,154.30898523805664
