seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.821060579509198,0.8159465440926178,46,855703,139.40897924033925
46,0.8255668737039069,0.748584022871727,48,855703,143.9054893620933
47,0.8623919903888084,0.8630281492105557,54,855703,152.96017548053837
