seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.8361490997015902,0.8308032651118327,92,736791,212.54108093793815
46,0.8283731412801916,0.830247736074735,48,736791,150.65098484565195
47,0.8332458451846858,0.8224537042452948,50,736791,150.87173020603757
