seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.840556905744582,0.840959179486258,90,736791,203.3474685225636
46,0.8232756891185368,0.8216706752440827,40,736791,131.94674966937552
47,0.7988166363673587,0.800440735770084,16,736791,93.58759207256759
