seed,val_ndcg,test_ndcg,best_epoch,n_params,minutes
43,0.8542375496526649,0.8521087624799175,52,736919,154.87297405231124
46,0.8461080773238431,0.8446462039007548,44,736919,174.52292281541352
47,0.8587133548417027,0.8554202084907373,38,736919,157.013476069582
