split,activity,n_sample,dt_q,dt_uncapped_q,gap_used_q,gap_since_update_q,gap_since_interaction_q,preact_q,time_term_q
test,closure,2905,"[0.0, 1.5e-05, 0.002274, 0.058482, 0.25]","[0.0, 1.5e-05, 0.002274, 0.058482, 3.360748]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 4.0]","[24.2, 74.0, 91.0, 102.0, 112.0]","[-15.941328, -11.997942, -6.984591, -3.709081, 2.425996]","[0.899427, 0.899427, 0.899427, 0.899427, 0.899427]"
test,endpoint,24053,"[0.002223, 0.064195, 0.25, 0.25, 0.25]","[0.002223, 0.064195, 1.674496, 6.139831, 23.100614]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 3.0]","[1.0, 1.0, 1.0, 1.0, 3.0]","[-7.007188, -3.612988, 0.56755, 5.238246, 22.201186]","[0.899427, 0.899427, 0.899427, 0.899427, 0.899427]"
train_replay,closure,29485,"[0.0, 2.4e-05, 0.003232, 0.25, 0.25]","[0.0, 2.4e-05, 0.003232, 0.360071, 7.088577]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[2.0, 12.0, 27.0, 48.0, 75.0]","[-15.534189, -11.553904, -6.563812, -1.735448, 6.188315]","[0.899427, 0.899427, 0.899427, 0.899427, 0.899427]"
train_replay,endpoint,117747,"[0.004559, 0.25, 0.25, 0.25, 0.25]","[0.004559, 0.353208, 5.097165, 33.895899, 314.485379]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[-6.248475, -1.757314, 4.191606, 32.996473, 313.585965]","[0.899427, 0.899427, 0.899427, 0.899427, 0.899427]"
val,closure,2585,"[0.0, 3.3e-05, 0.003561, 0.103376, 0.25]","[0.0, 3.3e-05, 0.003561, 0.103376, 4.46467]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 3.0]","[25.0, 60.0, 79.0, 90.0, 99.0]","[-15.674348, -11.204232, -6.535413, -3.116673, 3.553668]","[0.899427, 0.899427, 0.899427, 0.899427, 0.899427]"
val,endpoint,23225,"[0.003263, 0.098386, 0.25, 0.25, 0.25]","[0.003263, 0.098386, 1.69738, 6.403389, 41.144702]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[-6.622774, -3.168684, 0.595638, 5.502305, 40.245277]","[0.899427, 0.899427, 0.899427, 0.899427, 0.899427]"
