epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.3433622251495831,0.3650060313716531,0.41453588008880615,567.8,568.7,6554.5
2,0.2494765809856187,0.37517582163661717,0.3998173177242279,586.5,569.7,7793.7
3,0.23347450927236027,0.3694474183917046,0.3925049901008606,586.9,574.9,7793.7
4,0.2323693512777861,0.3722263669669628,0.38653886318206787,598.1,571.7,7793.7
5,0.23282108797614737,0.3713145328551531,0.4043312072753906,585.4,571.8,7793.7
6,0.2288321371057204,0.37597346711456775,0.3995360732078552,592.2,566.0,7949.7
7,0.23004813836817456,0.3697088494181633,0.39489254355430603,580.3,569.8,7949.7
8,0.22841937754555305,0.37232438465058804,0.39258527755737305,583.3,569.2,8002.9
9,0.22718991808369196,0.37662295957505704,0.40097978711128235,584.4,569.7,8042.8
10,0.22595941797739133,0.3702240692988038,0.42228448390960693,586.4,569.2,8132.7
11,0.22585911595059516,0.37294178890436885,0.4077078104019165,584.9,567.5,8132.7
12,0.22530428418203405,0.3767280646696687,0.4012162685394287,576.0,549.4,8132.7
13,0.22306052386704692,0.3776148124352097,0.3927808403968811,563.8,550.3,8132.7
14,0.22264031579900057,0.3735787954285741,0.3980756103992462,564.6,550.3,8132.7
15,0.22164988178843842,0.36842621716409923,0.4070415198802948,564.3,549.1,8132.7
16,0.2224991377162978,0.3655496500372887,0.4176975190639496,565.4,549.9,8132.7
17,0.2229290005884,0.3702685103788972,0.42087700963020325,561.0,545.5,8132.7
18,0.22298666064564446,0.3730931667089462,0.39306360483169556,555.0,544.5,8132.7
19,0.22185853994766572,0.37214133597463367,0.3928820788860321,556.0,541.8,8132.7
20,0.22342714339606745,0.3714594702079892,0.38853681087493896,547.7,538.7,8132.7
