epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.08426606309201036,0.7533199886584282,0.06556807458400726,164.5,205.8,8494.7
2,0.011108160935988536,0.7597999848961831,0.0416419617831707,170.9,206.0,8636.1
3,0.006445812536593602,0.764259988052845,0.03495173528790474,168.3,205.5,9377.9
4,0.008052573242338792,0.7650799985432625,0.03943166509270668,166.7,207.5,9377.9
5,0.005585474974228715,0.7641000085282326,0.0369982086122036,169.2,201.4,9659.4
6,0.005307064900098711,0.7656200007498264,0.025337541475892067,166.1,198.4,9855.9
7,0.004655398987946386,0.7639599978017807,0.024684933945536613,166.5,200.8,9855.9
8,0.004765660184844188,0.762659998806715,0.026093218475580215,168.6,197.7,9855.9
9,0.0040843554627511425,0.7692799908649921,0.022836117073893547,166.7,196.9,9855.9
10,0.004385033356291907,0.7676599917531014,0.021884307265281677,164.4,198.1,10256.1
11,0.004003353797051371,0.7639600040948391,0.02145722694694996,166.1,197.0,10256.1
12,0.0036949252113414816,0.7681600048959255,0.01887405477464199,169.1,195.4,10256.1
13,0.003498995010218374,0.7673400042808056,0.01908024586737156,164.6,195.4,10256.1
14,0.003649367614677746,0.7619400048875808,0.01991395838558674,166.3,196.5,10256.1
15,0.003122929982574923,0.7668999972248077,0.017141757532954216,166.7,196.0,10256.1
