epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.07805861521284191,0.7580199913680553,0.07004175335168839,183.5,208.9,17506.2
2,0.00997692157932538,0.7592600065243245,0.053426362574100494,158.6,208.1,17521.6
3,0.005986791999763524,0.7631600096690655,0.029324349015951157,159.9,206.1,17521.6
4,0.005822631904655802,0.7641000012278557,0.02998434193432331,159.4,211.6,17521.6
5,0.00510831501772057,0.7666199913239479,0.024096783250570297,159.7,209.5,17521.6
6,0.004203053925433482,0.7656200149571896,0.02463160641491413,159.8,204.4,17521.6
7,0.003694204944993692,0.7632999998545646,0.02315669320523739,159.7,212.3,17521.6
8,0.0037820398539057647,0.7671000003671646,0.021532254293560982,159.4,213.9,17521.6
9,0.003618082740790762,0.7637000001609325,0.024028463289141655,198.8,253.0,17521.6
10,0.005838439860428702,0.7638400074458123,0.030131373554468155,158.9,212.7,17521.6
11,0.0043144052342169595,0.7640800145971776,0.0245419479906559,158.6,202.2,17521.6
12,0.004104948757045275,0.7650800002884864,0.022250741720199585,159.9,210.2,17521.6
13,0.0042047996943512436,0.7668200003778934,0.022725071758031845,158.3,205.4,17521.6
14,0.0038865293597099278,0.7654400057649613,0.022077219560742378,157.6,209.7,17521.6
